frame,time_s,track_id,class,x,y,map_x,map_y,confidence
8,0.266934,10,3,315.1,213.9,178.61,135.359,0.873333
8,0.266934,11,4,842.736,194.429,746.797,95.31,0.896154
8,0.266934,12,4,477.125,193.5,352.062,107.655,0.66875
8,0.266934,13,4,279.328,195.92,138.601,117.46,0.710839
8,0.266934,14,2,476.259,160.63,348.547,72.6159,0.737705
8,0.266934,15,4,442.722,132.278,310.142,43.6157,0.679921
9,0.3003,1,4,675.5,455.5,587.795,381.19,0.651744
9,0.3003,2,4,453.114,404.892,342.704,334.968,0.720068
9,0.3003,3,3,543.088,371.912,437.544,296.229,0.889189
9,0.3003,4,3,328.742,333.387,202.455,262.773,0.866667
9,0.3003,5,1,276.291,325.198,145.048,255.918,0.971631
9,0.3003,6,4,657.912,291.912,555.298,206.249,0.766216
9,0.3003,7,4,541.5,261.5,426.996,177.969,0.9
9,0.3003,8,3,725.5,257.5,625.508,166.957,0.894595
9,0.3003,9,4,424.811,229.199,298.339,147.699,0.67766
9,0.3003,10,3,315.1,213.9,178.61,135.359,0.873333
9,0.3003,11,4,842.736,194.429,746.797,95.31,0.896154
9,0.3003,12,4,477.125,193.5,352.062,107.655,0.66875
9,0.3003,13,4,279.328,195.92,138.601,117.46,0.710839
9,0.3003,14,2,476.259,160.63,348.547,72.6159,0.737705
9,0.3003,15,4,442.722,132.278,310.142,43.6157,0.679921
10,0.333667,1,4,675.5,455.5,587.795,381.19,0.651744
10,0.333667,2,4,453.114,404.892,342.704,334.968,0.720068
10,0.333667,3,3,543.088,371.912,437.544,296.229,0.889189
10,0.333667,4,3,328.742,333.387,202.455,262.773,0.866667
10,0.333667,5,1,276.351,324.728,145.078,255.412,0.977444
10,0.333667,6,4,657.912,291.912,555.298,206.249,0.766216
10,0.333667,7,4,541.5,261.5,426.996,177.969,0.9
10,0.333667,8,3,725.5,257.5,625.508,166.957,0.894595
10,0.333667,9,4,424.811,229.199,298.339,147.699,0.67766
10,0.333667,10,3,315.1,213.9,178.61,135.359,0.873333
10,0.333667,11,4,842.736,194.429,746.797,95.31,0.896154
10,0.333667,12,4,477.125,193.5,352.062,107.655,0.66875
10,0.333667,13,4,279.328,195.92,138.601,117.46,0.710839
10,0.333667,14,2,476.259,160.63,348.547,72.6159,0.737705
10,0.333667,15,4,442.722,132.278,310.142,43.6157,0.679921
11,0.367034,1,4,675.5,455.5,587.795,381.19,0.651744
11,0.367034,2,4,453.114,404.892,342.704,334.968,0.720068
11,0.367034,3,3,543.088,371.912,437.544,296.229,0.889189
11,0.367034,4,3,328.742,333.387,202.455,262.773,0.866667
11,0.367034,5,1,299.5,309.5,168.985,238.236,0.965116
11,0.367034,6,4,657.912,291.912,555.298,206.249,0.766216
11,0.367034,7,4,541.5,261.5,426.996,177.969,0.9
11,0.367034,8,3,725.5,257.5,625.508,166.957,0.894595
11,0.367034,9,4,424.811,229.199,298.339,147.699,0.67766
11,0.367034,10,3,315.1,213.9,178.61,135.359,0.873333
11,0.367034,11,4,842.736,194.429,746.797,95.31,0.896154
11,0.367034,12,4,477.125,193.5,352.062,107.655,0.66875
11,0.367034,13,4,279.328,195.92,138.601,117.46,0.710839
11,0.367034,14,2,476.259,160.63,348.547,72.6159,0.737705
11,0.367034,15,4,442.722,132.278,310.142,43.6157,0.679921
12,0.4004,1,4,676.5,455.3,588.863,380.938,0.656667
12,0.4004,2,4,453.3,404.5,342.875,334.541,0.706667
12,0.4004,3,3,543.088,371.912,437.544,296.229,0.889189
12,0.4004,4,3,328.742,333.387,202.455,262.773,0.876923
12,0.4004,5,1,315.182,297.818,185.068,225.143,1
12,0.4004,6,4,657.938,292.5,555.374,206.878,0.773333
12,0.4004,7,4,541.5,261.5,426.996,177.969,0.89375
12,0.4004,8,3,725.5,257.5,625.508,166.957,0.894595
12,0.4004,9,4,424.875,229.406,298.424,147.918,0.67
12,0.4004,10,3,314.5,214.429,178.001,135.946,0.87377
12,0.4004,11,1,842.736,194.429,746.797,95.31,0.700855
12,0.4004,12,4,477.125,193.5,352.062,107.655,0.6625
12,0.4004,13,4,279.321,195.808,138.584,117.34,0.717808
12,0.4004,14,2,476.139,160.694,348.422,72.6894,0.741935
12,0.4004,15,4,442.722,132.278,310.142,43.6157,0.679921
13,0.433767,1,4,676.5,455.3,588.863,380.938,0.656667
13,0.433767,2,4,453.3,404.5,342.875,334.541,0.706667
13,0.433767,3,3,543.088,371.912,437.544,296.229,0.889189
13,0.433767,4,3,328.742,333.387,202.455,262.773,0.876923
13,0.433767,6,4,657.938,292.5,555.374,206.878,0.773333
13,0.433767,5,1,331.5,287.5,201.938,213.492,0.94186
13,0.433767,7,4,541.5,261.5,426.996,177.969,0.89375
13,0.433767,8,3,725.5,257.5,625.508,166.957,0.894595
13,0.433767,9,4,424.875,229.406,298.424,147.918,0.67
13,0.433767,10,3,314.5,214.429,178.001,135.946,0.87377
13,0.433767,11,1,842.736,194.429,746.797,95.31,0.700855
13,0.433767,12,4,477.125,193.5,352.062,107.655,0.6625
13,0.433767,13,4,279.321,195.808,138.584,117.34,0.717808
13,0.433767,14,2,476.139,160.694,348.422,72.6894,0.741935
13,0.433767,15,4,442.722,132.278,310.142,43.6157,0.679921
14,0.467134,1,4,676.5,455.3,588.863,380.938,0.656667
14,0.467134,2,4,453.3,404.5,342.875,334.541,0.706667
14,0.467134,3,3,543.088,371.912,437.544,296.229,0.889189
14,0.467134,4,3,328.742,333.387,202.455,262.773,0.876923
14,0.467134,6,4,657.938,292.5,555.374,206.878,0.773333
14,0.467134,5,1,337.5,281.5,207.971,206.846,0.97093
14,0.467134,7,4,541.5,261.5,426.996,177.969,0.89375
14,0.467134,8,3,725.5,257.5,625.508,166.957,0.894595
14,0.467134,9,4,424.875,229.406,298.424,147.918,0.67
14,0.467134,10,3,314.5,214.429,178.001,135.946,0.87377
14,0.467134,11,1,842.736,194.429,746.797,95.31,0.700855
14,0.467134,12,4,477.125,193.5,352.062,107.655,0.6625
14,0.467134,13,4,279.321,195.808,138.584,117.34,0.717808
14,0.467134,14,2,476.139,160.694,348.422,72.6894,0.741935
14,0.467134,15,4,442.722,132.278,310.142,43.6157,0.679921
15,0.500501,1,4,676.5,455.3,588.863,380.938,0.656667
15,0.500501,2,4,453.3,404.5,342.875,334.541,0.706667
15,0.500501,3,3,543.088,371.912,437.544,296.229,0.889189
15,0.500501,4,3,328.742,333.387,202.455,262.773,0.876923
15,0.500501,6,4,657.938,292.5,555.374,206.878,0.773333
15,0.500501,5,1,359.5,267.5,230.694,191.053,0.988372
15,0.500501,7,4,541.5,261.5,426.996,177.969,0.89375
15,0.500501,8,3,725.5,257.5,625.508,166.957,0.894595
15,0.500501,9,4,424.875,229.406,298.424,147.918,0.67
15,0.500501,10,3,314.5,214.429,178.001,135.946,0.87377
15,0.500501,11,1,842.736,194.429,746.797,95.31,0.700855
15,0.500501,12,4,477.125,193.5,352.062,107.655,0.6625
15,0.500501,13,4,279.321,195.808,138.584,117.34,0.717808
15,0.500501,14,2,476.139,160.694,348.422,72.6894,0.741935
15,0.500501,15,4,442.722,132.278,310.142,43.6157,0.679921
16,0.533867,1,4,676.5,455.3,588.863,380.938,0.656667
16,0.533867,2,4,453.3,404.5,342.875,334.541,0.706667
16,0.533867,3,3,543.088,371.912,437.544,296.229,0.889189
16,0.533867,4,3,328.742,333.387,202.455,262.773,0.876923
16,0.533867,6,4,657.938,292.5,555.374,206.878,0.773333
16,0.533867,7,4,541.5,261.5,426.996,177.969,0.89375
16,0.533867,5,1,366.57,262.942,237.989,185.916,0.971429
16,0.533867,8,3,725.5,257.5,625.508,166.957,0.894595
16,0.533867,9,4,424.875,229.406,298.424,147.918,0.67
16,0.533867,10,3,314.5,214.429,178.001,135.946,0.87377
16,0.533867,11,1,842.736,194.429,746.797,95.31,0.700855
16,0.533867,12,4,477.125,193.5,352.062,107.655,0.6625
16,0.533867,13,4,279.321,195.808,138.584,117.34,0.717808
16,0.533867,14,2,476.139,160.694,348.422,72.6894,0.741935
16,0.533867,15,4,442.722,132.278,310.142,43.6157,0.679921
17,0.567234,1,4,676.5,455.3,588.863,380.938,0.656667
17,0.567234,2,4,453.3,404.5,342.875,334.541,0.706667
17,0.567234,3,3,543.088,371.912,437.544,296.229,0.889189
17,0.567234,4,3,328.742,333.387,202.455,262.773,0.876923
17,0.567234,6,4,657.938,292.5,555.374,206.878,0.773333
17,0.567234,7,4,541.5,261.5,426.996,177.969,0.89375
17,0.567234,8,3,725.5,257.5,625.508,166.957,0.894595
17,0.567234,5,1,385.798,249.462,257.741,170.791,0.975904
17,0.567234,9,4,424.875,229.406,298.424,147.918,0.67
17,0.567234,10,3,314.5,214.429,178.001,135.946,0.87377
17,0.567234,11,1,842.736,194.429,746.797,95.31,0.700855
17,0.567234,12,4,477.125,193.5,352.062,107.655,0.6625
17,0.567234,13,4,279.321,195.808,138.584,117.34,0.717808
17,0.567234,14,2,476.139,160.694,348.422,72.6894,0.741935
17,0.567234,15,4,442.722,132.278,310.142,43.6157,0.679921
18,0.600601,1,4,676.5,455.3,588.863,380.938,0.656667
18,0.600601,2,4,453.3,404.5,342.875,334.541,0.706667
18,0.600601,3,3,543.088,371.912,437.544,296.229,0.889189
18,0.600601,4,3,328.742,333.387,202.455,262.773,0.876923
18,0.600601,6,4,657.938,292.5,555.374,206.878,0.773333
18,0.600601,7,4,541.5,261.5,426.996,177.969,0.89375
18,0.600601,8,3,725.5,257.5,625.508,166.957,0.894595
18,0.600601,5,1,398.7,240.18,270.971,160.393,0.972222
18,0.600601,9,4,424.875,229.406,298.424,147.918,0.67
18,0.600601,10,3,314.5,214.429,178.001,135.946,0.87377
18,0.600601,11,1,842.736,194.429,746.797,95.31,0.700855
18,0.600601,12,4,477.125,193.5,352.062,107.655,0.6625
18,0.600601,13,4,279.321,195.808,138.584,117.34,0.717808
18,0.600601,14,2,476.139,160.694,348.422,72.6894,0.741935
18,0.600601,15,4,442.722,132.278,310.142,43.6157,0.679921
19,0.633967,1,4,676.5,455.3,588.863,380.938,0.656667
19,0.633967,2,4,453.3,404.5,342.875,334.541,0.706667
19,0.633967,3,3,543.088,371.912,437.544,296.229,0.889189
19,0.633967,4,3,328.742,333.387,202.455,262.773,0.876923
19,0.633967,6,4,657.938,292.5,555.374,206.878,0.773333
19,0.633967,7,4,541.5,261.5,426.996,177.969,0.89375
19,0.633967,8,3,725.5,257.5,625.508,166.957,0.894595
19,0.633967,5,1,409.198,232.291,281.706,151.574,0.978723
19,0.633967,9,4,425,229,298.528,147.479,0.693564
19,0.633967,10,3,314.5,214.429,178.001,135.946,0.87377
19,0.633967,11,1,842.736,194.429,746.797,95.31,0.700855
19,0.633967,12,4,477.125,193.5,352.062,107.655,0.6625
19,0.633967,13,4,279.321,195.808,138.584,117.34,0.717808
19,0.633967,14,2,476.139,160.694,348.422,72.6894,0.741935
19,0.633967,15,4,442.722,132.278,310.142,43.6157,0.679921
20,0.667334,1,4,676.5,455.3,588.863,380.938,0.656667
20,0.667334,2,4,453.3,404.5,342.875,334.541,0.706667
20,0.667334,3,3,543.088,371.912,437.544,296.229,0.889189
20,0.667334,4,3,328.742,333.387,202.455,262.773,0.876923
20,0.667334,6,4,657.938,292.5,555.374,206.878,0.773333
20,0.667334,7,4,541.5,261.5,426.996,177.969,0.89375
20,0.667334,8,3,725.5,257.5,625.508,166.957,0.894595
20,0.667334,9,4,430.562,227.778,304.443,145.97,0.707303
20,0.667334,5,1,409.278,229.611,281.585,148.707,0.986755
20,0.667334,10,3,314.5,214.429,178.001,135.946,0.87377
20,0.667334,11,1,842.736,194.429,746.797,95.31,0.700855
20,0.667334,12,4,477.125,193.5,352.062,107.655,0.6625
20,0.667334,13,4,279.321,195.808,138.584,117.34,0.717808
20,0.667334,14,2,476.139,160.694,348.422,72.6894,0.741935
20,0.667334,15,4,442.722,132.278,310.142,43.6157,0.679921
20,0.667334,16,3,161.4,400.2,26.1634,340.682,0.840645
21,0.700701,1,4,676.5,455.3,588.863,380.938,0.656667
21,0.700701,2,4,453.3,404.5,342.875,334.541,0.706667
21,0.700701,3,3,543.088,371.912,437.544,296.229,0.889189
21,0.700701,4,3,328.742,333.387,202.455,262.773,0.876923
21,0.700701,6,4,657.938,292.5,555.374,206.878,0.773333
21,0.700701,7,4,541.5,261.5,426.996,177.969,0.89375
21,0.700701,8,3,725.5,257.5,625.508,166.957,0.894595
21,0.700701,9,4,449.214,223.786,324.286,141.022,0.758861
21,0.700701,5,1,408.235,223.029,279.949,141.711,1
21,0.700701,10,3,314.5,214.429,178.001,135.946,0.87377
21,0.700701,11,1,842.736,194.429,746.797,95.31,0.700855
21,0.700701,12,4,477.125,193.5,352.062,107.655,0.6625
21,0.700701,13,4,279.321,195.808,138.584,117.34,0.717808
21,0.700701,14,2,476.139,160.694,348.422,72.6894,0.741935
21,0.700701,15,4,442.722,132.278,310.142,43.6157,0.679921
21,0.700701,16,3,161.4,400.2,26.1634,340.682,0.838065
22,0.734067,1,4,676.5,455.3,588.863,380.938,0.656667
22,0.734067,2,4,453.3,404.5,342.875,334.541,0.706667
22,0.734067,3,3,543.088,371.912,437.544,296.229,0.889189
22,0.734067,4,3,328.742,333.387,202.455,262.773,0.876923
22,0.734067,6,4,657.938,292.5,555.374,206.878,0.773333
22,0.734067,7,4,541.5,261.5,426.996,177.969,0.89375
22,0.734067,8,3,725.5,257.5,625.508,166.957,0.894595
22,0.734067,9,4,455.367,223.367,330.901,140.349,0.747531
22,0.734067,5,1,407.991,220.953,279.524,139.501,1
22,0.734067,10,3,314.5,214.429,178.001,135.946,0.87377
22,0.734067,11,1,842.736,194.429,746.797,95.31,0.700855
22,0.734067,12,4,477.125,193.5,352.062,107.655,0.6625
22,0.734067,13,4,279.321,195.808,138.584,117.34,0.717808
22,0.734067,14,2,476.139,160.694,348.422,72.6894,0.741935
22,0.734067,15,4,442.722,132.278,310.142,43.6157,0.679921
22,0.734067,16,3,161.4,400.2,26.1634,340.682,0.838065
23,0.767434,1,4,676.5,455.3,588.863,380.938,0.656667
23,0.767434,2,4,453.3,404.5,342.875,334.541,0.706667
23,0.767434,3,3,543.088,371.912,437.544,296.229,0.889189
23,0.767434,4,3,328.742,333.387,202.455,262.773,0.876923
23,0.767434,6,4,657.938,292.5,555.374,206.878,0.773333
23,0.767434,7,4,541.5,261.5,426.996,177.969,0.89375
23,0.767434,8,3,725.5,257.5,625.508,166.957,0.894595
23,0.767434,9,3,471.5,219.5,348.028,135.628,0.89
23,0.767434,5,1,406.909,214.909,277.888,133.083,1
23,0.767434,10,3,314.5,214.429,178.001,135.946,0.87377
23,0.767434,11,1,842.736,194.429,746.797,95.31,0.700855
23,0.767434,12,4,477.125,193.5,352.062,107.655,0.6625
23,0.767434,13,4,279.321,195.808,138.584,117.34,0.717808
23,0.767434,14,2,476.139,160.694,348.422,72.6894,0.741935
23,0.767434,15,4,442.722,132.278,310.142,43.6157,0.679921
24,0.800801,1,4,676.5,455.3,588.863,380.938,0.656667
24,0.800801,2,4,453.3,404.5,342.875,334.541,0.706667
24,0.800801,3,3,543.088,371.912,437.544,296.229,0.889189
24,0.800801,4,3,328.742,333.387,202.455,262.773,0.874359
24,0.800801,6,4,657.938,292.5,555.374,206.878,0.773333
24,0.800801,7,4,541.5,261.5,426.996,177.969,0.89375
24,0.800801,8,3,725.5,257.5,625.508,166.957,0.894595
24,0.800801,9,3,479,217.5,355.973,133.217,0.9
24,0.800801,10,3,314.5,214.429,178.001,135.946,0.87377
24,0.800801,5,1,405.802,210.709,276.367,128.637,1
24,0.800801,11,1,842.736,194.429,746.797,95.31,0.700855
24,0.800801,12,4,477.125,193.5,352.062,107.655,0.66875
24,0.800801,13,4,279.321,195.808,138.584,117.34,0.721233
24,0.800801,14,2,476.139,160.694,348.422,72.6894,0.741935
24,0.800801,15,4,442.722,132.278,310.142,43.6157,0.679921
25,0.834168,1,4,676.5,455.3,588.863,380.938,0.656667
25,0.834168,2,4,453.3,404.5,342.875,334.541,0.706667
25,0.834168,3,3,543.088,371.912,437.544,296.229,0.889189
25,0.834168,4,3,328.742,333.387,202.455,262.773,0.874359
25,0.834168,6,4,657.938,292.5,555.374,206.878,0.773333
25,0.834168,7,4,541.5,261.5,426.996,177.969,0.89375
25,0.834168,8,3,725.5,257.5,625.508,166.957,0.894595
25,0.834168,9,3,484.5,218.5,361.993,134.085,0.815385
25,0.834168,10,3,314.5,214.429,178.001,135.946,0.87377
25,0.834168,5,1,405.802,208.709,276.212,126.5,1
25,0.834168,11,1,842.736,194.429,746.797,95.31,0.700855
25,0.834168,12,4,477.125,193.5,352.062,107.655,0.66875
25,0.834168,13,4,279.321,195.808,138.584,117.34,0.721233
25,0.834168,14,2,476.139,160.694,348.422,72.6894,0.741935
25,0.834168,15,4,442.722,132.278,310.142,43.6157,0.679921
26,0.867534,1,4,676.5,455.3,588.863,380.938,0.656667
26,0.867534,2,4,453.3,404.5,342.875,334.541,0.706667
26,0.867534,3,3,543.088,371.912,437.544,296.229,0.889189
26,0.867534,4,3,328.742,333.387,202.455,262.773,0.874359
26,0.867534,6,4,657.938,292.5,555.374,206.878,0.773333
26,0.867534,7,4,541.5,261.5,426.996,177.969,0.89375
26,0.867534,8,3,725.5,257.5,625.508,166.957,0.894595
26,0.867534,9,3,493,216,370.978,131.103,0.854098
26,0.867534,10,3,314.5,214.429,178.001,135.946,0.87377
26,0.867534,5,1,405.5,204.5,275.56,122.016,1
26,0.867534,11,1,842.736,194.429,746.797,95.31,0.700855
26,0.867534,12,4,477.125,193.5,352.062,107.655,0.66875
26,0.867534,13,4,279.321,195.808,138.584,117.34,0.721233
26,0.867534,14,2,476.139,160.694,348.422,72.6894,0.741935
26,0.867534,15,4,442.722,132.278,310.142,43.6157,0.679921
27,0.900901,1,4,676.5,455.3,588.863,380.938,0.656667
27,0.900901,2,4,453.3,404.5,342.875,334.541,0.706667
27,0.900901,3,3,543.088,371.912,437.544,296.229,0.889189
27,0.900901,4,3,328.742,333.387,202.455,262.773,0.874359
27,0.900901,6,4,657.938,292.5,555.374,206.878,0.773333
27,0.900901,7,4,541.5,261.5,426.996,177.969,0.89375
27,0.900901,8,3,725.5,257.5,625.508,166.957,0.894595
27,0.900901,9,3,505.5,213,384.244,127.442,0.876744
27,0.900901,10,3,314.5,214.429,178.001,135.946,0.87377
27,0.900901,5,1,404.5,199.167,274.068,116.356,1
27,0.900901,11,1,842.736,194.429,746.797,95.31,0.700855
27,0.900901,12,4,477.5,193.5,352.467,107.642,0.65625
27,0.900901,13,4,279.321,195.808,138.584,117.34,0.721233
27,0.900901,14,2,476.139,160.694,348.422,72.6894,0.741935
27,0.900901,15,4,442.722,132.278,310.142,43.6157,0.679921
28,0.934268,1,4,676.5,455.3,588.863,380.938,0.656667
28,0.934268,2,4,453.3,404.5,342.875,334.541,0.706667
28,0.934268,3,3,543.088,371.912,437.544,296.229,0.889189
28,0.934268,4,3,328.742,333.387,202.455,262.773,0.874359
28,0.934268,6,4,657.938,292.5,555.374,206.878,0.773333
28,0.934268,7,4,541.5,261.5,426.996,177.969,0.89375
28,0.934268,8,3,725.5,257.5,625.508,166.957,0.894595
28,0.934268,10,3,314.5,214.429,178.001,135.946,0.87377
28,0.934268,9,4,514.5,211.5,393.846,125.511,0.732292
28,0.934268,11,1,842.736,194.429,746.797,95.31,0.700855
28,0.934268,12,4,477.125,193.5,352.062,107.655,0.66875
28,0.934268,5,1,403.5,195.5,272.704,112.478,1
28,0.934268,13,4,279.321,195.808,138.584,117.34,0.721233
