frame,time_s,track_id,class,x,y,map_x,map_y,confidence
9,0.362042,7,1,545.579,178,525.961,112.405,0.929245
9,0.362042,8,4,417,330.6,133.306,166.933,0.708854
10,0.402269,1,3,658.036,440.946,37.545,396.064,0.742857
10,0.402269,2,4,750.255,287.509,333.564,373.368,0.716667
10,0.402269,3,3,704.977,274.275,345.927,331.02,0.778788
10,0.402269,4,2,613,259.5,344.864,249.76,0.805785
10,0.402269,5,4,456.5,249,309.339,117.899,0.66039
10,0.402269,6,3,396.625,230.375,328.83,48.9546,0.786452
10,0.402269,7,1,528.5,184.5,500.235,105.165,0.932292
10,0.402269,8,4,417,330.6,133.306,166.933,0.708854
11,0.442496,1,3,658.036,440.946,37.545,396.064,0.742857
11,0.442496,2,4,750.255,287.509,333.564,373.368,0.716667
11,0.442496,3,3,704.977,274.275,345.927,331.02,0.778788
11,0.442496,4,2,613,259.5,344.864,249.76,0.805785
11,0.442496,5,4,456.5,249,309.339,117.899,0.66039
11,0.442496,6,3,396.625,230.375,328.83,48.9546,0.786452
11,0.442496,7,1,511.289,190,477.747,96.7681,0.894009
11,0.442496,8,4,417,330.6,133.306,166.933,0.708854
12,0.482723,1,3,657.833,439.833,39.0466,395.404,0.745161
12,0.482723,2,4,750.909,287.397,334.04,373.779,0.711342
12,0.482723,3,3,704.949,274.484,345.456,331.145,0.764935
12,0.482723,4,2,613.5,259,346.179,249.726,0.808696
12,0.482723,5,4,456.5,249,309.339,117.899,0.655519
12,0.482723,6,3,396.919,230.081,329.636,48.8408,0.763481
12,0.482723,7,1,494.5,195.5,455.832,88.8823,0.879808
12,0.482723,8,4,417,330.6,133.306,166.933,0.70625
12,0.482723,10,3,531,358.2,124.375,266.751,0.855789
13,0.522949,1,3,657.833,439.833,39.0466,395.404,0.745161
13,0.522949,2,4,750.909,287.397,334.04,373.779,0.711342
13,0.522949,3,3,704.949,274.484,345.456,331.145,0.764935
13,0.522949,4,2,613.5,259,346.179,249.726,0.808696
13,0.522949,5,4,456.5,249,309.339,117.899,0.655519
13,0.522949,6,3,396.919,230.081,329.636,48.8408,0.763481
13,0.522949,7,1,478.029,200,437.068,80.2022,0.940298
13,0.522949,8,4,417,330.6,133.306,166.933,0.70625
13,0.522949,10,3,531,358.2,124.375,266.751,0.855789
14,0.563176,1,3,657.833,439.833,39.0466,395.404,0.745161
14,0.563176,2,4,750.909,287.397,334.04,373.779,0.711342
14,0.563176,3,3,704.949,274.484,345.456,331.145,0.764935
14,0.563176,4,2,613.5,259,346.179,249.726,0.808696
14,0.563176,5,4,456.5,249,309.339,117.899,0.655519
14,0.563176,6,3,396.919,230.081,329.636,48.8408,0.763481
14,0.563176,7,1,462.5,205.5,416.369,73.6517,0.894231
14,0.563176,8,4,417,330.6,133.306,166.933,0.70625
14,0.563176,10,3,531,358.2,124.375,266.751,0.855789
15,0.603403,1,3,657.833,439.833,39.0466,395.404,0.745161
15,0.603403,2,4,750.909,287.397,334.04,373.779,0.711342
15,0.603403,3,3,704.949,274.484,345.456,331.145,0.764935
15,0.603403,4,2,613.5,259,346.179,249.726,0.808696
15,0.603403,5,4,456.5,249,309.339,117.899,0.658766
15,0.603403,6,3,396.919,230.081,329.636,48.8408,0.763481
15,0.603403,7,1,446.5,210,398.369,65.6109,0.892857
15,0.603403,8,4,417,330.6,133.306,166.933,0.70625
16,0.64363,1,3,657.833,439.833,39.0466,395.404,0.745161
16,0.64363,2,4,750.909,287.397,334.04,373.779,0.711342
16,0.64363,3,3,704.949,274.484,345.456,331.145,0.764935
16,0.64363,4,2,613.5,259,346.179,249.726,0.808696
16,0.64363,5,4,456.5,249,309.339,117.899,0.658766
16,0.64363,6,3,396.919,230.081,329.636,48.8408,0.763481
16,0.64363,7,1,430.5,215.5,378.139,58.8969,0.824219
16,0.64363,12,2,409.5,205.5,394.773,28.7844,0.777174
16,0.64363,8,4,417,330.6,133.306,166.933,0.70625
17,0.683857,1,3,657.833,439.833,39.0466,395.404,0.745161
17,0.683857,2,4,750.909,287.397,334.04,373.779,0.711342
17,0.683857,3,3,704.949,274.484,345.456,331.145,0.764935
17,0.683857,4,2,613.5,259,346.179,249.726,0.808696
17,0.683857,5,4,456.5,249,309.339,117.899,0.658766
17,0.683857,8,4,417,330.6,133.306,166.933,0.70625
17,0.683857,7,1,414.6,216.6,369.042,47.0079,0.86802
18,0.724084,1,3,657.833,439.833,39.0466,395.404,0.745161
18,0.724084,2,4,750.909,287.397,334.04,373.779,0.711342
18,0.724084,3,3,704.949,274.484,345.456,331.145,0.764935
18,0.724084,4,2,613.5,259,346.179,249.726,0.808696
18,0.724084,5,4,456.5,249,309.339,117.899,0.658766
18,0.724084,8,4,417,330.6,133.306,166.933,0.70625
18,0.724084,7,1,402.6,221.4,352.545,42.9606,0.93662
18,0.724084,6,3,389.4,237,310.655,51.0049,0.726804
19,0.764311,1,3,657.833,439.833,39.0466,395.404,0.745161
19,0.764311,2,4,750.909,287.397,334.04,373.779,0.711342
19,0.764311,3,3,704.949,274.484,345.456,331.145,0.764935
19,0.764311,4,2,613.5,259,346.179,249.726,0.808696
19,0.764311,5,4,456.5,249,309.339,117.899,0.658766
19,0.764311,8,4,417,330.6,133.306,166.933,0.70625
20,0.804538,1,3,657.833,439.833,39.0466,395.404,0.745161
20,0.804538,2,4,750.909,287.397,334.04,373.779,0.711342
20,0.804538,3,3,704.949,274.484,345.456,331.145,0.764935
20,0.804538,4,2,613.5,259,346.179,249.726,0.808696
20,0.804538,5,4,456.5,249,309.339,117.899,0.658766
20,0.804538,6,3,372,246,283.636,47.6987,0.754426
20,0.804538,7,4,388.921,222.323,344.875,32.8123,0.863953
20,0.804538,8,4,417,330.6,133.306,166.933,0.70625
21,0.844764,1,3,657.833,439.833,39.0466,395.404,0.745161
21,0.844764,2,4,750.909,287.397,334.04,373.779,0.711342
21,0.844764,3,3,704.949,274.484,345.456,331.145,0.764935
21,0.844764,4,2,613.5,259,346.179,249.726,0.808696
21,0.844764,6,3,362.5,251.5,267.918,46.6153,0.772289
21,0.844764,5,4,456.5,249,309.339,117.899,0.658766
21,0.844764,7,4,392.066,222.828,344.916,36.0302,0.8713
21,0.844764,8,4,417,330.6,133.306,166.933,0.70625
22,0.884991,1,3,657.833,439.833,39.0466,395.404,0.745161
22,0.884991,2,4,750.909,287.397,334.04,373.779,0.711342
22,0.884991,3,3,704.949,274.484,345.456,331.145,0.764935
22,0.884991,4,2,613.5,259,346.179,249.726,0.808696
22,0.884991,6,3,352.409,256.591,253.107,44.6138,0.756098
22,0.884991,5,4,456.5,249,309.339,117.899,0.658766
22,0.884991,7,4,394.792,224.031,343.118,39.756,0.877526
22,0.884991,8,4,417,330.6,133.306,166.933,0.70625
23,0.925218,1,3,657.833,439.833,39.0466,395.404,0.745161
23,0.925218,2,4,750.909,287.397,334.04,373.779,0.711342
23,0.925218,3,3,704.949,274.484,345.456,331.145,0.764935
23,0.925218,4,2,613.5,259,346.179,249.726,0.808696
23,0.925218,6,3,343.812,261.188,240.12,43.2322,0.757143
23,0.925218,5,4,456.5,249,309.339,117.899,0.658766
23,0.925218,7,1,396.981,225.542,340.382,43.4014,0.704797
23,0.925218,8,4,417,330.6,133.306,166.933,0.70625
24,0.965445,1,3,657.833,439.833,39.0466,395.404,0.745161
24,0.965445,2,4,750.909,287.397,334.04,373.779,0.711342
24,0.965445,3,3,704.881,274.28,345.881,330.952,0.772
24,0.965445,6,3,335.248,266.109,226.65,42.2664,0.771006
24,0.965445,4,2,613.5,259,346.179,249.726,0.804348
24,0.965445,5,4,456.5,249,309.339,117.899,0.662013
24,0.965445,7,4,398.414,227.276,336.834,46.6797,0.884586
24,0.965445,12,2,410.5,204.5,397.734,28.3484,0.734694
24,0.965445,8,4,417,330.6,133.306,166.933,0.711458
25,1.00567,1,3,657.833,439.833,39.0466,395.404,0.745161
25,1.00567,2,4,750.909,287.397,334.04,373.779,0.711342
25,1.00567,3,3,704.881,274.28,345.881,330.952,0.772
25,1.00567,6,3,328.118,270.882,214.208,42.2444,0.770893
25,1.00567,4,2,613.5,259,346.179,249.726,0.804348
25,1.00567,5,4,456.5,249,309.339,117.899,0.662013
25,1.00567,7,4,398.634,228.157,334.839,47.9239,0.877899
25,1.00567,8,4,417,330.6,133.306,166.933,0.711458
26,1.0459,1,3,657.833,439.833,39.0466,395.404,0.745161
26,1.0459,2,4,750.909,287.397,334.04,373.779,0.711342
26,1.0459,3,3,704.881,274.28,345.881,330.952,0.772
26,1.0459,4,2,613.5,259,346.179,249.726,0.804348
26,1.0459,5,4,456.5,249,309.339,117.899,0.662013
26,1.0459,7,4,400.638,230.362,330.438,52.2044,0.883962
26,1.0459,8,4,417,330.6,133.306,166.933,0.711458
27,1.08613,1,3,657.833,439.833,39.0466,395.404,0.745161
27,1.08613,2,4,750.909,287.397,334.04,373.779,0.711342
27,1.08613,3,3,704.881,274.28,345.881,330.952,0.772
27,1.08613,4,2,613.5,259,346.179,249.726,0.804348
27,1.08613,5,4,456.5,249,309.339,117.899,0.662013
27,1.08613,7,4,401.519,232.278,326.304,55.2007,0.869549
27,1.08613,12,2,410.5,204.5,397.734,28.3484,0.739796
27,1.08613,8,4,417,330.6,133.306,166.933,0.711458
28,1.12635,1,3,657.833,439.833,39.0466,395.404,0.745161
28,1.12635,2,4,750.909,287.397,334.04,373.779,0.711342
28,1.12635,3,3,704.881,274.28,345.881,330.952,0.772
28,1.12635,4,2,613.5,259,346.179,249.726,0.804348
28,1.12635,5,4,456.5,249,309.339,117.899,0.662013
28,1.12635,7,1,404.591,231.773,328.688,57.0949,0.935484
28,1.12635,12,2,410.5,204.5,397.734,28.3484,0.744898
28,1.12635,8,4,417,330.6,133.306,166.933,0.711458
29,1.16658,1,3,657.833,439.833,39.0466,395.404,0.745161
29,1.16658,2,4,750.909,287.397,334.04,373.779,0.711342
29,1.16658,3,3,704.881,274.28,345.881,330.952,0.772
29,1.16658,4,2,613.5,259,346.179,249.726,0.804348
29,1.16658,5,4,456.5,249,309.339,117.899,0.662013
29,1.16658,7,4,404.12,234.616,321.889,60.0662,0.896715
29,1.16658,12,2,410.5,204.5,397.734,28.3484,0.739796
29,1.16658,8,4,417,330.6,133.306,166.933,0.711458
30,1.20681,1,3,657.833,439.833,39.0466,395.404,0.745161
30,1.20681,2,4,750.909,287.397,334.04,373.779,0.711342
30,1.20681,3,3,704.881,274.28,345.881,330.952,0.772
30,1.20681,4,2,613.5,259,346.179,249.726,0.804348
30,1.20681,5,4,456.5,249,309.339,117.899,0.662013
30,1.20681,7,1,405.695,236.066,319.152,63.035,0.708661
30,1.20681,12,2,410.5,204.5,397.734,28.3484,0.739796
30,1.20681,8,4,417,330.6,133.306,166.933,0.711458
31,1.24703,1,3,657.833,439.833,39.0466,395.404,0.745161
31,1.24703,2,4,750.909,287.397,334.04,373.779,0.711342
31,1.24703,3,3,704.881,274.28,345.881,330.952,0.772
31,1.24703,4,2,613.5,259,346.179,249.726,0.804348
31,1.24703,5,4,456.5,249,309.339,117.899,0.662013
31,1.24703,7,4,406.414,237.276,316.646,65.0223,0.897744
31,1.24703,12,2,410.5,204.5,397.734,28.3484,0.739796
31,1.24703,8,4,417,330.6,133.306,166.933,0.711458
32,1.28726,1,3,657.833,439.833,39.0466,395.404,0.745161
32,1.28726,2,4,750.909,287.397,334.04,373.779,0.711342
32,1.28726,3,3,704.881,274.28,345.881,330.952,0.772
32,1.28726,4,2,613.5,259,346.179,249.726,0.804348
32,1.28726,5,4,456.5,249,309.339,117.899,0.662013
32,1.28726,7,1,407.506,238.293,314.738,67.0787,0.729323
32,1.28726,12,2,410.5,204.5,397.734,28.3484,0.739796
32,1.28726,8,4,417,330.6,133.306,166.933,0.711458
33,1.32749,1,3,657.833,439.833,39.0466,395.404,0.745161
33,1.32749,2,4,750.909,287.397,334.04,373.779,0.711342
33,1.32749,3,3,704.881,274.28,345.881,330.952,0.772
33,1.32749,4,2,613.5,259,346.179,249.726,0.804348
33,1.32749,5,4,456.5,249,309.339,117.899,0.662013
33,1.32749,7,4,408.767,240.233,310.794,70.3253,0.88452
33,1.32749,12,2,410.5,204.5,397.734,28.3484,0.739796
33,1.32749,8,4,417,330.6,133.306,166.933,0.711458
34,1.36771,1,3,657.833,439.833,39.0466,395.404,0.745161
34,1.36771,2,4,750.909,287.397,334.04,373.779,0.711342
34,1.36771,3,3,704.881,274.28,345.881,330.952,0.772
34,1.36771,4,2,613.5,259,346.179,249.726,0.804348
34,1.36771,5,4,456.5,249,309.339,117.899,0.662013
34,1.36771,7,4,409.371,241.629,307.855,72.4064,0.876241
34,1.36771,12,2,410.5,204.5,397.734,28.3484,0.739796
34,1.36771,8,4,417,330.6,133.306,166.933,0.711458
35,1.40794,1,3,657.833,439.833,39.0466,395.404,0.745161
35,1.40794,2,4,750.909,287.397,334.04,373.779,0.711342
35,1.40794,3,3,704.881,274.28,345.881,330.952,0.772
35,1.40794,4,2,613.5,259,346.179,249.726,0.804348
35,1.40794,5,4,456.5,249,309.339,117.899,0.662013
35,1.40794,7,1,410.713,242.685,305.981,74.6806,0.716418
35,1.40794,12,2,410.5,204.5,397.734,28.3484,0.739796
35,1.40794,8,4,417,330.6,133.306,166.933,0.711458
36,1.44817,1,3,657.41,440.425,38.0894,395.436,0.768571
36,1.44817,2,4,750.909,287.397,334.04,373.779,0.711342
36,1.44817,3,3,704.949,274.484,345.456,331.145,0.762338
36,1.44817,4,2,613.5,259,346.179,249.726,0.804348
36,1.44817,5,4,456.5,249,309.339,117.899,0.662013
36,1.44817,7,1,412.598,244.305,303.053,78.0155,0.701493
36,1.44817,12,2,410.5,204.5,397.734,28.3484,0.729592
36,1.44817,8,4,417,330.6,133.306,166.933,0.70625
37,1.48839,1,3,657.41,440.425,38.0894,395.436,0.768571
37,1.48839,2,4,750.909,287.397,334.04,373.779,0.711342
37,1.48839,3,3,704.949,274.484,345.456,331.145,0.762338
37,1.48839,4,2,613.5,259,346.179,249.726,0.804348
37,1.48839,5,4,456.5,249,309.339,117.899,0.662013
37,1.48839,7,4,413.2,245.8,299.926,80.1767,0.877839
37,1.48839,12,2,410.5,204.5,397.734,28.3484,0.729592
37,1.48839,8,4,417,330.6,133.306,166.933,0.70625
38,1.52862,1,3,657.41,440.425,38.0894,395.436,0.768571
38,1.52862,2,4,750.909,287.397,334.04,373.779,0.711342
38,1.52862,3,3,704.949,274.484,345.456,331.145,0.762338
38,1.52862,4,2,613.5,259,346.179,249.726,0.804348
38,1.52862,5,4,456.5,249,309.339,117.899,0.662013
38,1.52862,7,1,414.25,246.5,298.762,81.7936,0.736842
38,1.52862,12,2,410.5,204.5,397.734,28.3484,0.729592
38,1.52862,8,4,417,330.6,133.306,166.933,0.70625
39,1.56885,1,3,657.41,440.425,38.0894,395.436,0.768571
39,1.56885,2,4,750.909,287.397,334.04,373.779,0.711342
39,1.56885,3,3,704.949,274.484,345.456,331.145,0.762338
39,1.56885,4,2,613.5,259,346.179,249.726,0.804348
39,1.56885,5,4,456.5,249,309.339,117.899,0.662013
39,1.56885,7,4,414.919,248.081,295.492,84.0866,0.898123
39,1.56885,12,2,410.5,204.5,397.734,28.3484,0.729592
39,1.56885,8,4,417,330.6,133.306,166.933,0.70625
40,1.60908,1,3,657.41,440.425,38.0894,395.436,0.768571
40,1.60908,13,3,203.5,341.5,42.1038,28.6726,0.753333
40,1.60908,2,4,750.909,287.397,334.04,373.779,0.711342
40,1.60908,3,3,704.949,274.484,345.456,331.145,0.762338
40,1.60908,4,2,613.5,259,346.179,249.726,0.804348
40,1.60908,7,1,417,249.5,293.134,87.3028,0.733083
40,1.60908,5,4,456.5,249,309.339,117.899,0.662013
40,1.60908,12,2,410.5,204.5,397.734,28.3484,0.729592
40,1.60908,8,4,417,330.6,133.306,166.933,0.70625
41,1.6493,1,3,657.41,440.425,38.0894,395.436,0.768571
41,1.6493,13,3,195.605,345.5,33.032,27.4024,0.713497
41,1.6493,2,4,750.909,287.397,334.04,373.779,0.711342
41,1.6493,3,3,704.949,274.484,345.456,331.145,0.762338
41,1.6493,4,2,613.5,259,346.179,249.726,0.804348
41,1.6493,7,4,416.867,250.291,291.33,88.0713,0.898214
41,1.6493,5,4,456.5,249,309.339,117.899,0.662013
41,1.6493,12,2,410.5,204.5,397.734,28.3484,0.729592
41,1.6493,8,4,417,330.6,133.306,166.933,0.70625
41,1.6493,14,3,642.6,147,663.669,163.707,0.808824
42,1.68953,1,3,657.41,440.425,38.0894,395.436,0.768571
42,1.68953,2,4,750.909,287.397,334.04,373.779,0.711342
42,1.68953,3,3,704.949,274.484,345.456,331.145,0.762338
42,1.68953,4,2,613.5,259,346.179,249.726,0.804348
42,1.68953,7,1,418.395,252.018,288.102,91.1705,0.727273
42,1.68953,5,4,456.5,249,309.339,117.899,0.662013
42,1.68953,12,2,410.5,204.5,397.734,28.3484,0.729592
42,1.68953,15,3,708.5,125.5,767.665,201.345,0.9
42,1.68953,8,4,417,330.6,133.306,166.933,0.70625
42,1.68953,14,3,643.8,147,664.201,164.823,0.806383
43,1.72976,1,3,657.41,440.425,38.0894,395.436,0.768571
43,1.72976,13,3,188,346.5,28.8734,23.2031,0.668421
43,1.72976,2,4,750.909,287.397,334.04,373.779,0.711342
43,1.72976,3,3,704.949,274.484,345.456,331.145,0.762338
43,1.72976,4,2,613.5,259,346.179,249.726,0.804348
43,1.72976,7,1,419.5,253,286.364,93.1098,0.76
43,1.72976,5,4,456.5,249,309.339,117.899,0.662013
43,1.72976,12,2,410.5,204.5,397.734,28.3484,0.729592
43,1.72976,15,3,708.5,125.5,767.665,201.345,0.9
43,1.72976,8,4,417,330.6,133.306,166.933,0.70625
44,1.76998,1,3,657.41,440.425,38.0894,395.436,0.768571
44,1.76998,2,4,750.909,287.397,334.04,373.779,0.711342
44,1.76998,3,3,704.949,274.484,345.456,331.145,0.762338
44,1.76998,4,2,613.5,259,346.179,249.726,0.804348
44,1.76998,7,1,420.646,254.207,284.154,95.3206,0.74717
44,1.76998,5,4,456.5,249,309.339,117.899,0.662013
44,1.76998,12,2,410.5,204.5,397.734,28.3484,0.729592
44,1.76998,15,3,708.95,126,766.06,202.349,0.9
44,1.76998,8,4,417,330.6,133.306,166.933,0.70625
45,1.81021,1,3,657.41,440.425,38.0894,395.436,0.768571
45,1.81021,2,4,750.909,287.397,334.04,373.779,0.711342
45,1.81021,3,3,704.949,274.484,345.456,331.145,0.762338
45,1.81021,4,2,613.5,259,346.179,249.726,0.804348
45,1.81021,7,1,421.328,255.672,281.214,97.438,0.714829
45,1.81021,5,4,456.5,249,309.339,117.899,0.662013
45,1.81021,12,2,410.5,204.5,397.734,28.3484,0.729592
45,1.81021,15,3,708.944,126.056,765.857,202.406,0.9
45,1.81021,8,4,417,330.6,133.306,166.933,0.70625
46,1.85044,1,3,657.41,440.425,38.0894,395.436,0.768571
46,1.85044,2,4,750.909,287.397,334.04,373.779,0.711342
46,1.85044,3,3,704.949,274.484,345.456,331.145,0.762338
46,1.85044,4,2,613.5,259,346.179,249.726,0.804348
46,1.85044,7,1,422.346,256.5,279.799,99.124,0.770992
46,1.85044,5,4,456.5,249,309.339,117.899,0.662013
46,1.85044,12,2,410.5,204.5,397.734,28.3484,0.729592
46,1.85044,15,3,709.5,126.5,764.505,203.447,0.9
46,1.85044,8,4,417,330.6,133.306,166.933,0.70625
47,1.89066,1,3,657.41,440.425,38.0894,395.436,0.768571
47,1.89066,2,4,750.909,287.397,334.04,373.779,0.711342
47,1.89066,3,3,704.949,274.484,345.456,331.145,0.762338
47,1.89066,4,2,613.5,259,346.179,249.726,0.804348
47,1.89066,7,4,423.299,258.541,275.735,102.052,0.892105
47,1.89066,5,4,456.5,249,309.339,117.899,0.662013
47,1.89066,12,2,410.5,204.5,397.734,28.3484,0.729592
47,1.89066,15,3,709.5,126.5,764.505,203.447,0.9
47,1.89066,8,4,417,330.6,133.306,166.933,0.70625
48,1.93089,1,3,657.41,440.425,38.0894,395.436,0.768571
48,1.93089,2,4,750.909,287.397,334.04,373.779,0.711342
48,1.93089,3,3,704.949,274.484,345.456,331.145,0.75974
48,1.93089,4,2,613.5,259,346.179,249.726,0.804348
48,1.93089,7,4,424.053,259.534,273.879,103.695,0.899123
48,1.93089,5,4,456.5,249,309.339,117.899,0.668507
48,1.93089,12,2,410.5,205,396.456,28.9907,0.746114
48,1.93089,15,3,708.938,126,766.055,202.337,0.9
48,1.93089,8,4,417,330.6,133.306,166.933,0.70625
49,1.97112,1,3,657.41,440.425,38.0894,395.436,0.768571
49,1.97112,2,4,750.909,287.397,334.04,373.779,0.711342
49,1.97112,3,3,704.949,274.484,345.456,331.145,0.75974
49,1.97112,4,2,613.5,259,346.179,249.726,0.804348
49,1.97112,7,4,425.5,261,271.271,106.37,0.884532
49,1.97112,5,4,456.5,249,309.339,117.899,0.668507
49,1.97112,12,2,410.5,205,396.456,28.9907,0.746114
49,1.97112,15,3,710.444,126,766.744,203.79,0.9
49,1.97112,8,4,417,330.6,133.306,166.933,0.70625
50,2.01134,1,3,657.41,440.425,38.0894,395.436,0.768571
50,2.01134,2,4,750.909,287.397,334.04,373.779,0.711342
50,2.01134,3,3,704.949,274.484,345.456,331.145,0.75974
50,2.01134,7,3,425.806,261.71,269.865,107.356,0.546512
50,2.01134,4,2,613.5,259,346.179,249.726,0.804348
50,2.01134,5,4,456.5,249,309.339,117.899,0.668507
50,2.01134,12,2,410.5,205,396.456,28.9907,0.746114
50,2.01134,8,4,417,330.6,133.306,166.933,0.70625
51,2.05157,1,3,657.41,440.425,38.0894,395.436,0.768571
51,2.05157,2,4,750.909,287.397,334.04,373.779,0.711342
51,2.05157,3,3,704.949,274.484,345.456,331.145,0.75974
51,2.05157,7,4,426.398,262.751,267.86,108.909,0.890909
51,2.05157,4,2,613.5,259,346.179,249.726,0.804348
51,2.05157,5,4,456,249,309.148,117.505,0.671622
51,2.05157,12,2,410.5,205,396.456,28.9907,0.746114
51,2.05157,8,4,417,330.6,133.306,166.933,0.70625
52,2.0918,1,3,657.41,440.425,38.0894,395.436,0.768571
52,2.0918,2,4,750.909,287.397,334.04,373.779,0.711342
52,2.0918,3,3,704.949,274.484,345.456,331.145,0.75974
52,2.0918,7,1,428.638,264.362,265.269,112.321,0.732075
52,2.0918,4,2,613.5,259,346.179,249.726,0.804348
52,2.0918,5,4,456,249,309.148,117.505,0.671622
52,2.0918,12,2,410.5,205,396.456,28.9907,0.746114
52,2.0918,16,3,603,114,760.903,83.4776,0.9
52,2.0918,8,4,417,330.6,133.306,166.933,0.70625
53,2.13202,1,3,657.41,440.425,38.0894,395.436,0.768571
53,2.13202,2,4,750.909,287.397,334.04,373.779,0.712939
