frame,time_s,track_id,class,x,y,map_x,map_y,confidence
7,0.282338,5,2,455,291.5,220.756,157.91,0.717857
7,0.282338,6,4,706,256,388.605,318.525,0.826451
7,0.282338,7,3,548.9,231.9,386.637,173.152,0.836759
7,0.282338,8,4,512,188.5,484.749,94.2913,0.663636
7,0.282338,9,3,852,166.5,691.413,372.7,0.769065
7,0.282338,11,3,842,143.5,764.245,345.336,0.9
7,0.282338,10,4,550,130,682.581,52.7,0.694828
7,0.282338,12,3,462.6,335.4,141.407,201.919,0.894444
8,0.322672,2,3,355.855,371.468,46.3017,159.021,0.5
8,0.322672,4,3,290.24,338.175,78.1254,83.7991,0.673684
8,0.322672,5,2,455,291.5,220.756,157.91,0.717857
8,0.322672,6,1,682.75,248.917,396.623,295.035,0.844595
8,0.322672,7,3,548.9,231.9,386.637,173.152,0.836759
8,0.322672,8,4,512,188.5,484.749,94.2913,0.663636
8,0.322672,9,3,852,166.5,691.413,372.7,0.769065
8,0.322672,11,3,842,143.5,764.245,345.336,0.9
8,0.322672,10,4,550,130,682.581,52.7,0.694828
8,0.322672,12,3,462.6,335.4,141.407,201.919,0.894444
9,0.363006,2,3,355.855,371.468,46.3017,159.021,0.5
9,0.363006,4,3,290.24,338.175,78.1254,83.7991,0.673684
9,0.363006,5,2,455,291.5,220.756,157.91,0.717857
9,0.363006,6,1,652.833,245.5,393.522,268.755,0.942029
9,0.363006,7,3,548.9,231.9,386.637,173.152,0.836759
9,0.363006,8,4,512,188.5,484.749,94.2913,0.663636
9,0.363006,9,3,852,166.5,691.413,372.7,0.769065
9,0.363006,11,3,842,143.5,764.245,345.336,0.9
9,0.363006,10,4,550,130,682.581,52.7,0.694828
9,0.363006,12,3,462.6,335.4,141.407,201.919,0.894444
10,0.40334,2,3,355.855,371.468,46.3017,159.021,0.5
10,0.40334,4,3,290.24,338.175,78.1254,83.7991,0.673684
10,0.40334,5,2,455,291.5,220.756,157.91,0.717857
10,0.40334,6,1,626.862,239.516,398.05,243.044,0.860215
10,0.40334,7,3,548.9,231.9,386.637,173.152,0.836759
10,0.40334,8,4,512,188.5,484.749,94.2913,0.663636
10,0.40334,9,3,852,166.5,691.413,372.7,0.769065
10,0.40334,11,3,842,143.5,764.245,345.336,0.9
10,0.40334,10,4,550,130,682.581,52.7,0.694828
10,0.40334,12,3,462.6,335.4,141.407,201.919,0.894444
11,0.443674,2,3,355.5,371.5,46.1358,158.812,0.5
11,0.443674,3,3,345,373,40.3913,153.068,0.742336
11,0.443674,4,3,290.24,338.175,78.1254,83.7991,0.673684
11,0.443674,5,2,455,291.5,220.756,157.91,0.717857
11,0.443674,6,1,600.5,236.5,395.294,219.23,0.90942
11,0.443674,7,3,548.9,231.9,386.637,173.152,0.836759
11,0.443674,8,4,512,188.5,484.749,94.2913,0.663636
11,0.443674,9,3,852.5,166.5,691.621,373.145,0.769333
11,0.443674,11,3,842,143.5,764.245,345.336,0.9
11,0.443674,10,4,550,129.5,684.313,51.9891,0.688554
11,0.443674,12,3,462.6,335.4,141.407,201.919,0.894444
12,0.484008,1,3,658.289,440.921,37.7056,396.195,0.725455
12,0.484008,4,3,290.253,337.949,78.5088,83.585,0.676623
12,0.484008,5,2,455.5,291.5,220.935,158.282,0.703333
12,0.484008,6,1,575.5,233,394.21,195.787,0.86039
12,0.484008,7,3,548.5,231.5,387.455,172.427,0.842188
12,0.484008,8,4,511.5,188.5,484.543,93.8536,0.671094
12,0.484008,9,3,852,166.5,691.413,372.7,0.763309
12,0.484008,10,4,547.45,129.706,682.45,49.8004,0.660599
12,0.484008,12,3,462.6,335.4,141.407,201.919,0.894444
13,0.524342,1,3,658.289,440.921,37.7056,396.195,0.725455
13,0.524342,4,3,290.253,337.949,78.5088,83.585,0.676623
13,0.524342,5,2,455.5,291.5,220.935,158.282,0.703333
13,0.524342,6,1,561.766,234.119,386.21,185.766,0.94898
13,0.524342,7,3,538.5,227.5,393.367,160.217,0.810667
13,0.524342,8,4,511.5,188.5,484.543,93.8536,0.671094
13,0.524342,9,3,852,166.5,691.413,372.7,0.763309
13,0.524342,10,4,548.343,129.429,683.815,50.2737,0.664634
13,0.524342,12,3,462.6,335.4,141.407,201.919,0.894444
14,0.564676,1,3,658.289,440.921,37.7056,396.195,0.725455
14,0.564676,4,3,290.253,337.949,78.5088,83.585,0.676623
14,0.564676,5,2,455.5,291.5,220.935,158.282,0.703333
14,0.564676,6,1,557.731,236.731,378.369,185.056,0.79646
14,0.564676,7,3,520.789,224.778,393.177,142.845,0.818819
14,0.564676,8,4,511.5,188.5,484.543,93.8536,0.671094
14,0.564676,9,3,852,166.5,691.413,372.7,0.763309
14,0.564676,10,4,548.343,129.429,683.815,50.2737,0.664634
14,0.564676,12,3,462.6,335.4,141.407,201.919,0.894444
15,0.605009,1,3,658.289,440.921,37.7056,396.195,0.725455
15,0.605009,4,3,290.253,337.949,78.5088,83.585,0.676623
15,0.605009,5,2,455.5,291.5,220.935,158.282,0.703333
15,0.605009,6,1,553.5,236.5,377.301,181.424,0.942308
15,0.605009,7,3,503.5,220.667,396.611,124.127,0.854887
15,0.605009,8,4,512,188.5,484.749,94.2913,0.667769
15,0.605009,9,3,852,166.5,691.413,372.7,0.763309
15,0.605009,10,4,548.343,129.429,683.815,50.2737,0.664634
15,0.605009,12,3,462.6,335.4,141.407,201.919,0.894444
16,0.645343,1,3,658.289,440.921,37.7056,396.195,0.725455
16,0.645343,4,3,290.253,337.949,78.5088,83.585,0.676623
16,0.645343,5,2,455.5,291.5,220.935,158.282,0.703333
16,0.645343,6,1,548.452,238.725,370.055,179.542,0.803279
16,0.645343,7,3,487.431,217.569,398.027,107.307,0.86875
16,0.645343,8,4,512,188.5,484.749,94.2913,0.667769
16,0.645343,9,3,852,166.5,691.413,372.7,0.763309
16,0.645343,10,4,548.343,129.429,683.815,50.2737,0.664634
16,0.645343,12,3,462.6,335.4,141.407,201.919,0.894444
17,0.685677,1,3,658.289,440.921,37.7056,396.195,0.725455
17,0.685677,4,3,290.253,337.949,78.5088,83.585,0.676623
17,0.685677,5,2,455.5,291.5,220.935,158.282,0.703333
17,0.685677,6,1,543.095,239.311,366.616,175.818,0.833333
17,0.685677,7,3,472.927,213.443,402.685,90.4154,0.842857
17,0.685677,8,4,512,188.5,484.749,94.2913,0.667769
17,0.685677,9,3,852,166.5,691.413,372.7,0.763309
17,0.685677,10,4,548.343,129.429,683.815,50.2737,0.664634
17,0.685677,12,3,462.6,335.4,141.407,201.919,0.894444
18,0.726011,1,3,658.289,440.921,37.7056,396.195,0.725455
18,0.726011,4,3,290.253,337.949,78.5088,83.585,0.676623
18,0.726011,5,2,455.5,291.5,220.935,158.282,0.703333
18,0.726011,6,1,538,239.5,364.221,171.916,0.818182
18,0.726011,7,3,458.393,211.397,402.087,75.75,0.848515
18,0.726011,8,4,512,188.5,484.749,94.2913,0.667769
18,0.726011,9,3,852,166.5,691.413,372.7,0.763309
18,0.726011,10,4,548.343,129.429,683.815,50.2737,0.664634
18,0.726011,12,3,462.6,335.4,141.407,201.919,0.894444
19,0.766345,1,3,658.289,440.921,37.7056,396.195,0.725455
19,0.766345,4,3,290.253,337.949,78.5088,83.585,0.676623
19,0.766345,5,2,455.5,291.5,220.935,158.282,0.703333
19,0.766345,6,1,532.789,240.263,360.427,168.495,0.830275
19,0.766345,7,3,446.324,207.324,407.67,60.5758,0.822433
19,0.766345,8,4,512,188.5,484.749,94.2913,0.667769
19,0.766345,9,3,852,166.5,691.413,372.7,0.763309
19,0.766345,10,4,548.343,129.429,683.815,50.2737,0.664634
19,0.766345,12,3,462.6,335.4,141.407,201.919,0.894444
20,0.806679,1,3,658.289,440.921,37.7056,396.195,0.725455
20,0.806679,5,2,455.5,291.5,220.935,158.282,0.703333
20,0.806679,6,1,527.5,241.289,355.993,165.28,0.77459
20,0.806679,7,3,432.944,204.111,410.568,45.1501,0.838356
20,0.806679,8,4,512,188.5,484.749,94.2913,0.667769
20,0.806679,9,3,852,166.5,691.413,372.7,0.763309
20,0.806679,10,4,548.343,129.429,683.815,50.2737,0.664634
20,0.806679,4,3,287.4,340.2,73.7847,83.7974,0.686667
20,0.806679,12,3,462.6,335.4,141.407,201.919,0.894444
21,0.847013,1,3,658.289,440.921,37.7056,396.195,0.725455
21,0.847013,5,2,455.5,291.5,220.935,158.282,0.703333
21,0.847013,6,1,522,241.5,353.402,161.087,0.793388
21,0.847013,8,4,512,188.5,484.749,94.2913,0.667769
21,0.847013,9,3,852,166.5,691.413,372.7,0.763309
21,0.847013,10,4,548.343,129.429,683.815,50.2737,0.664634
21,0.847013,4,3,287.4,340.2,73.7847,83.7974,0.686667
21,0.847013,12,3,462.6,335.4,141.407,201.919,0.894444
22,0.887347,1,3,658.289,440.921,37.7056,396.195,0.725455
22,0.887347,5,2,455.5,291.5,220.935,158.282,0.703333
22,0.887347,6,1,517.5,242.5,349.347,158.493,0.758621
22,0.887347,8,4,512,188.5,484.749,94.2913,0.667769
22,0.887347,9,3,852,166.5,691.413,372.7,0.763309
22,0.887347,10,4,548.343,129.429,683.815,50.2737,0.664634
22,0.887347,4,3,287.4,340.2,73.7847,83.7974,0.686667
22,0.887347,12,3,462.6,335.4,141.407,201.919,0.894444
23,0.927681,1,3,658.289,440.921,37.7056,396.195,0.725455
23,0.927681,5,2,455.5,291.5,220.935,158.282,0.703333
23,0.927681,6,1,511.896,243.456,344.986,154.979,0.745833
23,0.927681,8,4,512,188.5,484.749,94.2913,0.667769
23,0.927681,9,3,852,166.5,691.413,372.7,0.763309
23,0.927681,10,4,548.343,129.429,683.815,50.2737,0.664634
23,0.927681,4,3,287.4,340.2,73.7847,83.7974,0.686667
23,0.927681,12,3,462.6,335.4,141.407,201.919,0.894444
24,0.968015,1,3,658.289,440.921,37.7056,396.195,0.725455
24,0.968015,2,3,354,361.5,61.3953,149.274,0.536364
24,0.968015,4,3,290.253,337.949,78.5088,83.585,0.680087
24,0.968015,5,2,455,291.5,220.756,157.91,0.710714
24,0.968015,6,1,507.2,242.2,346.12,149.949,0.934673
24,0.968015,7,2,410,205.5,397.709,27.2832,0.78481
24,0.968015,8,3,511.621,189.161,482.756,94.7588,0.741667
24,0.968015,9,3,852,166.5,691.413,372.7,0.763309
24,0.968015,10,4,548.343,129.429,683.815,50.2737,0.657317
24,0.968015,12,3,462.6,335.4,141.407,201.919,0.894444
25,1.00835,1,3,658.289,440.921,37.7056,396.195,0.725455
25,1.00835,2,3,354,361.5,61.3953,149.274,0.536364
25,1.00835,4,3,290.253,337.949,78.5088,83.585,0.680087
25,1.00835,5,2,455,291.5,220.756,157.91,0.710714
25,1.00835,6,1,502,244,339.957,147.631,0.813278
25,1.00835,7,2,410,205.5,397.709,27.2832,0.78481
25,1.00835,8,3,511.621,189.161,482.756,94.7588,0.741667
25,1.00835,9,3,852,166.5,691.413,372.7,0.763309
25,1.00835,10,4,548.343,129.429,683.815,50.2737,0.657317
25,1.00835,12,3,462.6,335.4,141.407,201.919,0.894444
26,1.04868,1,3,658.289,440.921,37.7056,396.195,0.725455
26,1.04868,2,3,354,361.5,61.3953,149.274,0.536364
26,1.04868,4,3,290.253,337.949,78.5088,83.585,0.680087
26,1.04868,5,2,455,291.5,220.756,157.91,0.710714
26,1.04868,13,4,748.5,256,404.309,351.383,0.733333
26,1.04868,6,1,497,244.556,336.771,144.21,0.816964
26,1.04868,7,2,410,205.5,397.709,27.2832,0.78481
26,1.04868,8,3,511.621,189.161,482.756,94.7588,0.741667
26,1.04868,9,3,852,166.5,691.413,372.7,0.763309
26,1.04868,10,4,548.343,129.429,683.815,50.2737,0.657317
26,1.04868,12,3,462.6,335.4,141.407,201.919,0.894444
27,1.08902,1,3,658.289,440.921,37.7056,396.195,0.725455
27,1.08902,2,3,354,361.5,61.3953,149.274,0.536364
27,1.08902,4,3,290.253,337.949,78.5088,83.585,0.680087
27,1.08902,5,2,455,291.5,220.756,157.91,0.710714
27,1.08902,13,4,748.5,256,404.309,351.383,0.733333
27,1.08902,6,1,492.409,245.227,333.477,141.239,0.81982
27,1.08902,7,2,410,205.5,397.709,27.2832,0.78481
27,1.08902,8,3,511.621,189.161,482.756,94.7588,0.741667
27,1.08902,9,3,852,166.5,691.413,372.7,0.763309
27,1.08902,10,4,548.343,129.429,683.815,50.2737,0.657317
27,1.08902,12,3,462.6,335.4,141.407,201.919,0.894444
28,1.12935,1,3,658.289,440.921,37.7056,396.195,0.725455
28,1.12935,2,3,354,361.5,61.3953,149.274,0.536364
28,1.12935,4,3,290.253,337.949,78.5088,83.585,0.680087
28,1.12935,5,2,455,291.5,220.756,157.91,0.710714
28,1.12935,13,4,748.5,256,404.309,351.383,0.733333
28,1.12935,6,1,486.01,245.688,329.986,136.615,0.82684
28,1.12935,7,2,410,205.5,397.709,27.2832,0.78481
28,1.12935,8,3,511.621,189.161,482.756,94.7588,0.741667
28,1.12935,9,3,852,166.5,691.413,372.7,0.763309
28,1.12935,10,4,548.343,129.429,683.815,50.2737,0.657317
28,1.12935,12,3,462.6,335.4,141.407,201.919,0.894444
29,1.16968,1,3,658.289,440.921,37.7056,396.195,0.725455
29,1.16968,2,3,354,361.5,61.3953,149.274,0.536364
29,1.16968,4,3,290.253,337.949,78.5088,83.585,0.680087
29,1.16968,5,2,455,291.5,220.756,157.91,0.710714
29,1.16968,13,4,748.5,256,404.309,351.383,0.733333
29,1.16968,6,1,482,246,327.746,133.744,0.838174
29,1.16968,7,2,410,205.5,397.709,27.2832,0.78481
29,1.16968,8,3,511.621,189.161,482.756,94.7588,0.741667
29,1.16968,9,3,852,166.5,691.413,372.7,0.763309
29,1.16968,10,4,548.343,129.429,683.815,50.2737,0.657317
29,1.16968,12,3,462.6,335.4,141.407,201.919,0.894444
30,1.21002,1,3,658.289,440.921,37.7056,396.195,0.725455
30,1.21002,2,3,354,361.5,61.3953,149.274,0.536364
30,1.21002,4,3,290.253,337.949,78.5088,83.585,0.680087
30,1.21002,5,2,455,291.5,220.756,157.91,0.710714
30,1.21002,6,1,477.242,246.663,324.422,130.646,0.836364
30,1.21002,7,2,410,205.5,397.709,27.2832,0.78481
30,1.21002,8,3,511.621,189.161,482.756,94.7588,0.741667
30,1.21002,9,3,852,166.5,691.413,372.7,0.763309
30,1.21002,10,4,548.343,129.429,683.815,50.2737,0.657317
30,1.21002,12,3,462.6,335.4,141.407,201.919,0.894444
31,1.25035,1,3,658.289,440.921,37.7056,396.195,0.725455
31,1.25035,2,3,354,361.5,61.3953,149.274,0.536364
31,1.25035,4,3,290.253,337.949,78.5088,83.585,0.680087
31,1.25035,5,2,455,291.5,220.756,157.91,0.710714
31,1.25035,6,1,471.179,247.821,319.483,127.035,0.776892
31,1.25035,7,2,410,205.5,397.709,27.2832,0.78481
31,1.25035,8,3,511.621,189.161,482.756,94.7588,0.741667
31,1.25035,9,3,852,166.5,691.413,372.7,0.763309
31,1.25035,10,4,548.343,129.429,683.815,50.2737,0.657317
31,1.25035,12,3,462.6,335.4,141.407,201.919,0.894444
32,1.29069,1,3,658.289,440.921,37.7056,396.195,0.725455
32,1.29069,2,3,354,361.5,61.3953,149.274,0.536364
32,1.29069,4,3,290.253,337.949,78.5088,83.585,0.678355
32,1.29069,5,2,455,291.5,220.756,157.91,0.710714
32,1.29069,6,1,466.293,248.707,315.623,124.084,0.745968
32,1.29069,7,2,410,205.5,397.709,27.2832,0.78481
32,1.29069,8,3,511.621,189.161,482.756,94.7588,0.741667
32,1.29069,9,3,852,166.5,691.413,372.7,0.763309
32,1.29069,10,4,548.343,129.429,683.815,50.2737,0.657317
32,1.29069,12,3,462.6,335.4,141.407,201.919,0.894444
33,1.33102,1,3,658.289,440.921,37.7056,396.195,0.725455
33,1.33102,2,3,354,361.5,61.3953,149.274,0.536364
33,1.33102,4,3,290.253,337.949,78.5088,83.585,0.678355
33,1.33102,5,2,455,291.5,220.756,157.91,0.710714
33,1.33102,6,1,462,249,313.334,120.984,0.766284
33,1.33102,7,2,410,205.5,397.709,27.2832,0.78481
33,1.33102,8,3,511.621,189.161,482.756,94.7588,0.741667
33,1.33102,9,3,852,166.5,691.413,372.7,0.763309
33,1.33102,10,4,548.343,129.429,683.815,50.2737,0.657317
33,1.33102,12,3,462.6,335.4,141.407,201.919,0.894444
34,1.37135,1,3,658.289,440.921,37.7056,396.195,0.725455
34,1.37135,2,3,354,361.5,61.3953,149.274,0.536364
34,1.37135,4,3,290.253,337.949,78.5088,83.585,0.678355
34,1.37135,5,2,455,291.5,220.756,157.91,0.710714
34,1.37135,6,1,456.722,249.481,310.249,117.305,0.744361
34,1.37135,7,2,410,205.5,397.709,27.2832,0.78481
34,1.37135,8,3,511.621,189.161,482.756,94.7588,0.741667
34,1.37135,9,3,852,166.5,691.413,372.7,0.763309
34,1.37135,10,4,548.343,129.429,683.815,50.2737,0.657317
34,1.37135,12,3,462.6,335.4,141.407,201.919,0.894444
35,1.41169,2,3,354,361.5,61.3953,149.274,0.536364
35,1.41169,4,3,290.253,337.949,78.5088,83.585,0.678355
35,1.41169,5,2,455,291.5,220.756,157.91,0.710714
35,1.41169,6,1,451.328,249.672,307.776,113.228,0.737643
35,1.41169,7,2,410,205.5,397.709,27.2832,0.78481
35,1.41169,8,3,511.621,189.161,482.756,94.7588,0.741667
35,1.41169,9,3,852,166.5,691.413,372.7,0.763309
35,1.41169,10,4,548.343,129.429,683.815,50.2737,0.657317
35,1.41169,12,3,462.6,335.4,141.407,201.919,0.894444
36,1.45202,1,3,658.289,440.921,37.7056,396.195,0.754545
36,1.45202,2,3,354,361.5,61.3953,149.274,0.536364
36,1.45202,4,3,290.253,337.949,78.5088,83.585,0.676623
36,1.45202,5,2,455,291.5,220.756,157.91,0.707143
36,1.45202,6,1,446.398,249.751,305.731,109.4,0.716783
36,1.45202,7,2,410,205.5,397.709,27.2832,0.78481
36,1.45202,8,3,511.621,189.161,482.756,94.7588,0.741667
36,1.45202,9,3,852,166.5,691.413,372.7,0.763309
36,1.45202,10,4,549.167,129.167,685.094,50.7025,0.678342
36,1.45202,12,3,462.6,335.4,141.407,201.919,0.894444
37,1.49236,1,3,658.289,440.921,37.7056,396.195,0.754545
37,1.49236,2,3,354,361.5,61.3953,149.274,0.536364
37,1.49236,4,3,290.253,337.949,78.5088,83.585,0.676623
37,1.49236,5,2,455,291.5,220.756,157.91,0.707143
37,1.49236,6,4,442.722,251.481,300.468,108.343,0.899624
37,1.49236,7,2,410,205.5,397.709,27.2832,0.78481
37,1.49236,8,3,511.621,189.161,482.756,94.7588,0.741667
37,1.49236,9,3,852,166.5,691.413,372.7,0.763309
37,1.49236,10,4,549.167,129.167,685.094,50.7025,0.678342
37,1.49236,12,3,462.6,335.4,141.407,201.919,0.894444
38,1.53269,1,3,658.289,440.921,37.7056,396.195,0.754545
38,1.53269,2,3,354,361.5,61.3953,149.274,0.536364
38,1.53269,4,3,290.253,337.949,78.5088,83.585,0.676623
38,1.53269,5,2,455,291.5,220.756,157.91,0.707143
38,1.53269,6,4,437.371,251.629,298.116,104.265,0.890426
38,1.53269,7,2,410,205.5,397.709,27.2832,0.78481
38,1.53269,8,3,511.621,189.161,482.756,94.7588,0.741667
38,1.53269,9,3,852,166.5,691.413,372.7,0.763309
38,1.53269,10,4,549.167,129.167,685.094,50.7025,0.678342
38,1.53269,12,3,462.6,335.4,141.407,201.919,0.894444
39,1.57302,1,3,658.289,440.921,37.7056,396.195,0.754545
39,1.57302,2,3,354,361.5,61.3953,149.274,0.536364
39,1.57302,4,3,290.253,337.949,78.5088,83.585,0.676623
39,1.57302,5,2,455,291.5,220.756,157.91,0.707143
39,1.57302,6,4,432.79,252.21,295.093,101.268,0.895196
39,1.57302,7,2,410,205.5,397.709,27.2832,0.78481
39,1.57302,8,3,511.621,189.161,482.756,94.7588,0.741667
39,1.57302,9,3,852,166.5,691.413,372.7,0.763309
39,1.57302,10,4,549.167,129.167,685.094,50.7025,0.678342
39,1.57302,12,3,462.6,335.4,141.407,201.919,0.894444
40,1.61336,1,3,658.289,440.921,37.7056,396.195,0.754545
40,1.61336,2,3,354,361.5,61.3953,149.274,0.536364
40,1.61336,4,3,290.253,337.949,78.5088,83.585,0.676623
40,1.61336,5,2,455,291.5,220.756,157.91,0.707143
40,1.61336,6,1,428.798,252.588,292.744,98.5199,0.743396
40,1.61336,7,2,410,205.5,397.709,27.2832,0.78481
40,1.61336,8,3,511.621,189.161,482.756,94.7588,0.741667
40,1.61336,9,3,852,166.5,691.413,372.7,0.763309
40,1.61336,10,4,549.167,129.167,685.094,50.7025,0.678342
40,1.61336,12,3,462.6,335.4,141.407,201.919,0.894444
41,1.65369,1,3,658.289,440.921,37.7056,396.195,0.754545
41,1.65369,2,3,354,361.5,61.3953,149.274,0.536364
41,1.65369,4,3,290.253,337.949,78.5088,83.585,0.676623
41,1.65369,5,2,455,291.5,220.756,157.91,0.707143
41,1.65369,6,1,424,253,290.021,95.1742,0.724138
41,1.65369,7,2,410,205.5,397.709,27.2832,0.78481
41,1.65369,8,3,511.621,189.161,482.756,94.7588,0.741667
41,1.65369,9,3,852,166.5,691.413,372.7,0.763309
41,1.65369,10,4,549.167,129.167,685.094,50.7025,0.678342
41,1.65369,12,3,462.6,335.4,141.407,201.919,0.894444
42,1.69403,1,3,658.289,440.921,37.7056,396.195,0.754545
42,1.69403,2,3,354,361.5,61.3953,149.274,0.536364
42,1.69403,4,3,290.253,337.949,78.5088,83.585,0.676623
42,1.69403,5,2,455,291.5,220.756,157.91,0.707143
42,1.69403,6,4,419.2,253.8,286.443,92.2552,0.888828
42,1.69403,7,2,410,205.5,397.709,27.2832,0.78481
42,1.69403,8,3,511.621,189.161,482.756,94.7588,0.741667
42,1.69403,9,3,852,166.5,691.413,372.7,0.763309
42,1.69403,10,4,549.167,129.167,685.094,50.7025,0.678342
42,1.69403,12,3,462.6,335.4,141.407,201.919,0.894444
43,1.73436,1,3,658.289,440.921,37.7056,396.195,0.754545
43,1.73436,2,3,354,361.5,61.3953,149.274,0.536364
43,1.73436,4,3,290.253,337.949,78.5088,83.585,0.676623
43,1.73436,5,2,455,291.5,220.756,157.91,0.707143
43,1.73436,6,4,415.299,254.541,283.34,89.9876,0.879825
43,1.73436,7,2,410,205.5,397.709,27.2832,0.78481
43,1.73436,8,3,511.621,189.161,482.756,94.7588,0.741667
43,1.73436,9,3,852,166.5,691.413,372.7,0.763309
43,1.73436,10,4,549.167,129.167,685.094,50.7025,0.678342
43,1.73436,12,3,462.6,335.4,141.407,201.919,0.894444
44,1.77469,1,3,658.289,440.921,37.7056,396.195,0.754545
44,1.77469,2,3,354,361.5,61.3953,149.274,0.536364
44,1.77469,4,3,290.253,337.949,78.5088,83.585,0.676623
44,1.77469,5,2,455,291.5,220.756,157.91,0.707143
44,1.77469,6,4,410.518,254.908,280.733,86.6185,0.889858
44,1.77469,7,2,410,205.5,397.709,27.2832,0.78481
44,1.77469,8,3,511.621,189.161,482.756,94.7588,0.741667
44,1.77469,9,3,852,166.5,691.413,372.7,0.763309
44,1.77469,10,4,549.167,129.167,685.094,50.7025,0.678342
44,1.77469,12,3,462.6,335.4,141.407,201.919,0.894444
45,1.81503,1,3,658.289,440.921,37.7056,396.195,0.754545
45,1.81503,2,3,354,361.5,61.3953,149.274,0.536364
45,1.81503,4,3,290.253,337.949,78.5088,83.585,0.676623
45,1.81503,5,2,455,291.5,220.756,157.91,0.707143
45,1.81503,6,4,405.569,255.19,278.251,83.0256,0.87872
45,1.81503,7,2,410,205.5,397.709,27.2832,0.78481
45,1.81503,8,3,511.621,189.161,482.756,94.7588,0.741667
