frame,time_s,track_id,class,x,y,map_x,map_y,confidence
8,0.266934,12,4,369,221.848,169.589,177.432,0.652639
8,0.266934,14,3,609.402,212.615,521.063,163.766,0.762687
8,0.266934,18,3,472.312,171,314.646,110.523,0.853265
8,0.266934,15,3,625.653,166.686,552.107,102.87,0.750746
8,0.266934,16,4,647.5,153.5,588.791,83.9946,0.772656
8,0.266934,17,1,489.691,152.966,339.998,85.0823,0.718615
8,0.266934,21,3,576.6,274.2,468.698,236.632,0.828028
8,0.266934,20,3,449.4,117,271.034,32.0286,0.740777
9,0.3003,1,3,836.667,440.667,770.292,393.289,0.856322
9,0.3003,2,3,215,438,32.6147,393.521,0.88125
9,0.3003,3,4,689.137,430.627,595.706,385.622,0.725385
9,0.3003,4,3,578.5,359.833,466.456,323.784,0.830909
9,0.3003,5,4,272,331.16,68.4369,298.001,0.650233
9,0.3003,6,4,525,322.5,397.844,287.87,0.667073
9,0.3003,7,3,409.5,263.5,236.023,225.969,0.842169
9,0.3003,8,3,782.728,246.032,765.527,202.875,0.877401
9,0.3003,9,3,269.629,243.274,34.1997,203.909,0.83
9,0.3003,10,2,707,234.714,659.763,190.055,0.793919
9,0.3003,11,3,661.5,234.976,593.784,190.764,0.852941
9,0.3003,13,4,743.935,220.196,718.06,171.984,0.665108
9,0.3003,12,4,369,221.848,169.589,177.432,0.652639
9,0.3003,14,3,609.402,212.615,521.063,163.766,0.762687
9,0.3003,18,3,472.3,171.1,314.638,110.66,0.854167
9,0.3003,15,3,625.653,166.686,552.107,102.87,0.750746
9,0.3003,17,1,496.385,157.038,350.796,90.7976,0.701195
9,0.3003,16,4,647.5,153.5,588.791,83.9946,0.770703
9,0.3003,20,3,449.4,117,271.034,32.0286,0.740777
9,0.3003,21,3,576.6,274.2,468.698,236.632,0.828028
10,0.333667,1,3,836.667,440.667,770.292,393.289,0.856322
10,0.333667,2,3,215,438,32.6147,393.521,0.88125
10,0.333667,3,4,689.137,430.627,595.706,385.622,0.725385
10,0.333667,4,3,578.5,359.833,466.456,323.784,0.830909
10,0.333667,5,4,272,331.16,68.4369,298.001,0.650233
10,0.333667,6,4,525,322.5,397.844,287.87,0.667073
10,0.333667,7,3,409.5,263.5,236.023,225.969,0.842169
10,0.333667,8,3,782.728,246.032,765.527,202.875,0.877401
10,0.333667,9,3,269.629,243.274,34.1997,203.909,0.83
10,0.333667,10,2,707,234.714,659.763,190.055,0.793919
10,0.333667,11,3,661.5,234.976,593.784,190.764,0.852941
10,0.333667,13,4,743.935,220.196,718.06,171.984,0.665108
10,0.333667,12,4,369,221.848,169.589,177.432,0.652639
10,0.333667,14,3,609.402,212.615,521.063,163.766,0.762687
10,0.333667,18,3,472.3,171.1,314.638,110.66,0.854167
10,0.333667,15,3,625.653,166.686,552.107,102.87,0.750746
10,0.333667,17,1,504.088,157.5,362.879,91.3621,0.953608
10,0.333667,16,4,647.5,153.5,588.791,83.9946,0.772656
10,0.333667,21,3,576.6,274.2,468.698,236.632,0.828028
10,0.333667,20,3,449.4,117,271.034,32.0286,0.73662
11,0.367034,1,3,836.667,440.667,770.292,393.289,0.856322
11,0.367034,2,3,215,438,32.6147,393.521,0.88125
11,0.367034,3,4,689.137,430.627,595.706,385.622,0.725385
11,0.367034,4,3,578.5,359.833,466.456,323.784,0.830909
11,0.367034,5,4,272,331.16,68.4369,298.001,0.650233
11,0.367034,6,4,525,322.5,397.844,287.87,0.667073
11,0.367034,7,3,409.5,263.5,236.023,225.969,0.842169
11,0.367034,8,3,782.728,246.032,765.527,202.875,0.877401
11,0.367034,9,3,269.629,243.274,34.1997,203.909,0.83
11,0.367034,10,2,707,234.714,659.763,190.055,0.793919
11,0.367034,11,3,661.5,234.976,593.784,190.764,0.852941
11,0.367034,13,4,743.935,220.196,718.06,171.984,0.665108
11,0.367034,12,4,369,221.848,169.589,177.432,0.652639
11,0.367034,14,3,609.402,212.615,521.063,163.766,0.762687
11,0.367034,18,3,472.3,171.1,314.638,110.66,0.855556
11,0.367034,15,3,625.653,166.686,552.107,102.87,0.750746
11,0.367034,17,1,504.088,157.5,362.879,91.3621,0.953608
11,0.367034,16,4,647.5,153.5,588.791,83.9946,0.772656
11,0.367034,21,3,576.6,274.2,468.698,236.632,0.828028
11,0.367034,20,3,449.4,117,271.034,32.0286,0.73662
12,0.4004,1,3,836,441,769.391,393.563,0.863043
12,0.4004,2,3,215.5,438,33.2027,393.519,0.876208
12,0.4004,3,4,689.116,430.612,595.683,385.61,0.725385
12,0.4004,4,3,578.5,359.833,466.456,323.784,0.829091
12,0.4004,5,4,271.972,331.163,68.4016,298.005,0.654895
12,0.4004,6,4,525,322.5,397.844,287.87,0.664634
12,0.4004,19,4,573.5,270,464.634,231.993,0.688298
12,0.4004,7,3,409.5,263.5,236.023,225.969,0.833735
12,0.4004,8,3,782.5,245,765.58,201.661,0.873469
12,0.4004,9,3,269.5,243,33.9113,203.59,0.824103
12,0.4004,10,2,707,234.714,659.763,190.055,0.817568
12,0.4004,11,3,661.5,234.833,593.811,190.593,0.82029
12,0.4004,13,4,744,220.225,718.147,172.02,0.660108
12,0.4004,12,4,369,221.848,169.589,177.432,0.652639
12,0.4004,14,3,610,212.225,521.994,163.27,0.767148
12,0.4004,18,3,472.3,171.1,314.638,110.66,0.856944
12,0.4004,15,3,626,166.786,552.632,103.004,0.765704
12,0.4004,17,1,510.912,161.5,373.721,96.9188,0.865979
12,0.4004,16,4,647.5,153.5,588.791,83.9946,0.770703
13,0.433767,1,3,836,441,769.391,393.563,0.863043
13,0.433767,2,3,215.5,438,33.2027,393.519,0.876208
13,0.433767,3,4,689.116,430.612,595.683,385.61,0.725385
13,0.433767,4,3,578.5,359.833,466.456,323.784,0.829091
13,0.433767,5,4,271.972,331.163,68.4016,298.005,0.654895
13,0.433767,6,4,525,322.5,397.844,287.87,0.664634
13,0.433767,19,4,573.5,270,464.634,231.993,0.688298
13,0.433767,7,3,409.5,263.5,236.023,225.969,0.833735
13,0.433767,8,3,782.5,245,765.58,201.661,0.873469
13,0.433767,9,3,269.5,243,33.9113,203.59,0.824103
13,0.433767,10,2,707,234.714,659.763,190.055,0.817568
13,0.433767,11,3,661.5,234.833,593.811,190.593,0.82029
13,0.433767,13,4,744,220.225,718.147,172.02,0.660108
13,0.433767,12,4,369,221.848,169.589,177.432,0.652639
13,0.433767,14,3,610,212.225,521.994,163.27,0.767148
13,0.433767,18,3,472.3,171.1,314.638,110.66,0.856944
13,0.433767,15,3,626,166.786,552.632,103.004,0.761372
13,0.433767,17,4,517.664,166.624,384.391,103.989,0.898315
13,0.433767,16,4,647.5,153.5,588.791,83.9946,0.770703
14,0.467134,1,3,836,441,769.391,393.563,0.863043
14,0.467134,2,3,215.5,438,33.2027,393.519,0.876208
14,0.467134,3,4,689.116,430.612,595.683,385.61,0.725385
14,0.467134,4,3,578.5,359.833,466.456,323.784,0.829091
14,0.467134,5,4,271.972,331.163,68.4016,298.005,0.654895
14,0.467134,6,4,525,322.5,397.844,287.87,0.664634
14,0.467134,19,4,573.5,270,464.634,231.993,0.688298
14,0.467134,7,3,409.5,263.5,236.023,225.969,0.833735
14,0.467134,8,3,782.5,245,765.58,201.661,0.873469
14,0.467134,9,3,269.5,243,33.9113,203.59,0.824103
14,0.467134,10,2,707,234.714,659.763,190.055,0.817568
14,0.467134,11,3,661.5,234.833,593.811,190.593,0.82029
14,0.467134,13,4,744,220.225,718.147,172.02,0.660108
14,0.467134,12,4,369,221.848,169.589,177.432,0.652639
14,0.467134,14,3,610,212.225,521.994,163.27,0.767148
14,0.467134,17,1,525.081,169.176,395.926,107.435,0.721739
14,0.467134,18,3,472.3,171.1,314.638,110.66,0.856944
14,0.467134,15,3,626,166.786,552.632,103.004,0.761372
14,0.467134,16,4,647.5,153.5,588.791,83.9946,0.770703
15,0.500501,1,3,836,441,769.391,393.563,0.863043
15,0.500501,2,3,215.5,438,33.2027,393.519,0.876208
15,0.500501,3,4,689.116,430.612,595.683,385.61,0.725385
15,0.500501,4,3,578.5,359.833,466.456,323.784,0.829091
15,0.500501,5,4,271.972,331.163,68.4016,298.005,0.654895
15,0.500501,6,4,525,322.5,397.844,287.87,0.664634
15,0.500501,19,4,573.5,270,464.634,231.993,0.688298
15,0.500501,7,3,409.5,263.5,236.023,225.969,0.833735
15,0.500501,8,3,782.5,245,765.58,201.661,0.873469
15,0.500501,9,3,269.5,243,33.9113,203.59,0.824103
15,0.500501,10,2,707,234.714,659.763,190.055,0.817568
15,0.500501,11,3,661.5,234.833,593.811,190.593,0.82029
15,0.500501,13,4,744,220.225,718.147,172.02,0.660108
15,0.500501,12,4,369,221.848,169.589,177.432,0.652639
15,0.500501,14,3,610,212.225,521.994,163.27,0.767148
15,0.500501,17,4,531.5,172.5,405.864,111.932,0.897656
15,0.500501,18,3,472.3,171.1,314.638,110.66,0.856944
15,0.500501,15,3,626,166.786,552.632,103.004,0.761372
15,0.500501,16,4,647.5,153.5,588.791,83.9946,0.770703
16,0.533867,1,3,836,441,769.391,393.563,0.863043
16,0.533867,2,3,215.5,438,33.2027,393.519,0.876208
16,0.533867,3,4,689.116,430.612,595.683,385.61,0.723846
16,0.533867,4,3,578.5,359.833,466.456,323.784,0.829091
16,0.533867,5,4,271.972,331.163,68.4016,298.005,0.654895
16,0.533867,6,4,525,322.5,397.844,287.87,0.664634
16,0.533867,19,4,573.5,270,464.634,231.993,0.688298
16,0.533867,7,3,409.5,263.5,236.023,225.969,0.833735
16,0.533867,8,3,782.5,245,765.58,201.661,0.873469
16,0.533867,9,3,269.5,243,33.9113,203.59,0.824103
16,0.533867,10,2,707,234.714,659.763,190.055,0.817568
16,0.533867,11,3,661.5,234.833,593.811,190.593,0.82029
16,0.533867,13,4,744,220.225,718.147,172.02,0.660108
16,0.533867,12,4,369,221.848,169.589,177.432,0.652639
16,0.533867,14,3,610,212.225,521.994,163.27,0.767148
16,0.533867,17,4,531.5,172.5,405.864,111.932,0.897656
16,0.533867,18,3,472.3,171.1,314.638,110.66,0.856944
16,0.533867,15,3,626,166.786,552.632,103.004,0.761372
16,0.533867,16,4,647.5,153.5,588.791,83.9946,0.772656
17,0.567234,1,3,836,441,769.391,393.563,0.863043
17,0.567234,2,3,215.5,438,33.2027,393.519,0.876208
17,0.567234,3,4,689.116,430.612,595.683,385.61,0.723846
17,0.567234,4,3,578.5,359.833,466.456,323.784,0.829091
17,0.567234,5,4,271.972,331.163,68.4016,298.005,0.654895
17,0.567234,6,4,525,322.5,397.844,287.87,0.664634
17,0.567234,19,4,573.5,270,464.634,231.993,0.688298
17,0.567234,7,3,409.5,263.5,236.023,225.969,0.833735
17,0.567234,8,3,782.5,245,765.58,201.661,0.873469
17,0.567234,9,3,269.5,243,33.9113,203.59,0.824103
17,0.567234,10,2,707,234.714,659.763,190.055,0.817568
17,0.567234,11,3,661.5,234.833,593.811,190.593,0.82029
17,0.567234,13,4,744,220.225,718.147,172.02,0.660108
17,0.567234,12,4,369,221.848,169.589,177.432,0.652639
17,0.567234,14,3,610,212.225,521.994,163.27,0.767148
17,0.567234,17,1,538.5,174,416.636,113.906,0.821429
17,0.567234,18,3,472.3,171.1,314.638,110.66,0.856944
17,0.567234,15,3,626,166.786,552.632,103.004,0.761372
17,0.567234,16,4,647.5,153.5,588.791,83.9946,0.772656
18,0.600601,1,3,836,441,769.391,393.563,0.863043
18,0.600601,2,3,215.5,438,33.2027,393.519,0.876208
18,0.600601,3,4,689.116,430.612,595.683,385.61,0.723846
18,0.600601,4,3,578.5,359.833,466.456,323.784,0.829091
18,0.600601,5,4,271.972,331.163,68.4016,298.005,0.654895
18,0.600601,6,4,525,322.5,397.844,287.87,0.664634
18,0.600601,19,4,573.5,270,464.634,231.993,0.688298
18,0.600601,7,3,409.5,263.5,236.023,225.969,0.833735
18,0.600601,8,3,782.5,245,765.58,201.661,0.873469
18,0.600601,9,3,269.5,243,33.9113,203.59,0.824103
18,0.600601,10,2,707,234.714,659.763,190.055,0.817568
18,0.600601,11,3,661.5,234.833,593.811,190.593,0.82029
18,0.600601,13,4,744,220.225,718.147,172.02,0.660108
18,0.600601,12,4,369,221.848,169.589,177.432,0.652639
18,0.600601,14,3,610,212.225,521.994,163.27,0.767148
18,0.600601,17,1,545.786,175.429,427.817,115.774,0.945055
18,0.600601,18,3,472.3,171.1,314.638,110.66,0.856944
18,0.600601,15,3,626,166.786,552.632,103.004,0.761372
18,0.600601,16,4,647.5,153.5,588.791,83.9946,0.772656
18,0.600601,20,3,450.6,115.8,272.802,30.1477,0.765
19,0.633967,1,3,836,441,769.391,393.563,0.863043
19,0.633967,2,3,215.5,438,33.2027,393.519,0.876208
19,0.633967,3,4,689.116,430.612,595.683,385.61,0.723846
19,0.633967,4,3,578.5,359.833,466.456,323.784,0.829091
19,0.633967,5,4,271.972,331.163,68.4016,298.005,0.654895
19,0.633967,6,4,525,322.5,397.844,287.87,0.664634
19,0.633967,19,4,573.5,270,464.634,231.993,0.688298
19,0.633967,21,3,565,266,452.984,227.582,0.9
19,0.633967,7,3,409.5,263.5,236.023,225.969,0.833735
19,0.633967,8,3,782.5,245,765.58,201.661,0.873469
19,0.633967,9,3,269.5,243,33.9113,203.59,0.824103
19,0.633967,10,2,707,234.714,659.763,190.055,0.817568
19,0.633967,11,3,661.5,234.833,593.811,190.593,0.82029
19,0.633967,13,4,744,220.225,718.147,172.02,0.660108
19,0.633967,12,4,369,221.848,169.589,177.432,0.652639
19,0.633967,14,3,610,212.225,521.994,163.27,0.767148
19,0.633967,17,1,557.296,184.072,445.162,127.304,0.703297
19,0.633967,18,3,472.3,171.1,314.638,110.66,0.855556
19,0.633967,15,3,626,166.786,552.632,103.004,0.761372
19,0.633967,16,4,647.5,153.5,588.791,83.9946,0.772656
20,0.667334,1,3,836,441,769.391,393.563,0.863043
20,0.667334,2,3,215.5,438,33.2027,393.519,0.876208
20,0.667334,3,4,689.116,430.612,595.683,385.61,0.725385
20,0.667334,4,3,578.5,359.833,466.456,323.784,0.829091
20,0.667334,5,4,271.972,331.163,68.4016,298.005,0.654895
20,0.667334,6,4,525,322.5,397.844,287.87,0.664634
20,0.667334,19,4,573.5,270,464.634,231.993,0.688298
20,0.667334,21,3,565,266,452.984,227.582,0.9
20,0.667334,7,3,409.5,263.5,236.023,225.969,0.833735
20,0.667334,8,3,782.5,245,765.58,201.661,0.873469
20,0.667334,9,3,269.5,243,33.9113,203.59,0.824103
20,0.667334,10,2,707,234.714,659.763,190.055,0.817568
20,0.667334,11,3,661.5,234.833,593.811,190.593,0.82029
20,0.667334,13,4,744,220.225,718.147,172.02,0.660108
20,0.667334,12,4,369,221.848,169.589,177.432,0.652639
20,0.667334,14,3,610,212.225,521.994,163.27,0.767148
20,0.667334,17,1,563.5,186.5,454.489,130.473,0.746094
20,0.667334,18,3,472.3,171.1,314.638,110.66,0.856944
20,0.667334,15,3,626,166.786,552.632,103.004,0.761372
20,0.667334,16,4,647.5,153.5,588.791,83.9946,0.774609
21,0.700701,1,3,836,441,769.391,393.563,0.863043
21,0.700701,2,3,215.5,438,33.2027,393.519,0.876208
21,0.700701,3,4,689.116,430.612,595.683,385.61,0.725385
21,0.700701,4,3,578.5,359.833,466.456,323.784,0.829091
21,0.700701,5,4,271.972,331.163,68.4016,298.005,0.654895
21,0.700701,6,4,525,322.5,397.844,287.87,0.664634
21,0.700701,19,4,573.5,270,464.634,231.993,0.688298
21,0.700701,21,3,565,266,452.984,227.582,0.9
21,0.700701,7,3,409.5,263.5,236.023,225.969,0.833735
21,0.700701,8,3,782.5,245,765.58,201.661,0.873469
21,0.700701,9,3,269.5,243,33.9113,203.59,0.824103
21,0.700701,10,2,707,234.714,659.763,190.055,0.817568
21,0.700701,11,3,661.5,234.833,593.811,190.593,0.82029
21,0.700701,13,4,744,220.225,718.147,172.02,0.660108
21,0.700701,12,4,369,221.848,169.589,177.432,0.652639
21,0.700701,14,3,610,212.225,521.994,163.27,0.767148
21,0.700701,17,1,570.932,189.635,465.585,134.548,0.719008
21,0.700701,18,3,472.3,171.1,314.638,110.66,0.856944
21,0.700701,15,3,626,166.786,552.632,103.004,0.759928
21,0.700701,16,4,647.5,153.5,588.791,83.9946,0.772656
21,0.700701,20,3,449.4,117,271.034,32.0286,0.740777
22,0.734067,1,3,836,441,769.391,393.563,0.863043
22,0.734067,2,3,215.5,438,33.2027,393.519,0.876208
22,0.734067,3,4,689.116,430.612,595.683,385.61,0.725385
22,0.734067,4,3,578.5,359.833,466.456,323.784,0.829091
22,0.734067,5,4,271.972,331.163,68.4016,298.005,0.654895
22,0.734067,6,4,525,322.5,397.844,287.87,0.664634
22,0.734067,19,4,573.5,270,464.634,231.993,0.688298
22,0.734067,21,3,565,266,452.984,227.582,0.9
22,0.734067,7,3,409.5,263.5,236.023,225.969,0.833735
22,0.734067,8,3,782.5,245,765.58,201.661,0.873469
22,0.734067,9,3,269.5,243,33.9113,203.59,0.824103
22,0.734067,10,2,707,234.714,659.763,190.055,0.817568
