frame,time_s,track_id,class,x,y,map_x,map_y,confidence
3,0.12,9,3,343.5,125.5,72.6498,92.9014,0.655696
3,0.12,10,4,917.4,474.6,730.433,394.617,0.70736
4,0.16,1,3,146.158,484.885,42.2702,393.489,0.683972
4,0.16,2,4,445.2,477.2,304.055,392.312,0.731159
4,0.16,3,2,403.171,302.253,235.901,291.194,0.603217
4,0.16,4,1,751.5,267.5,667.81,265.331,1
4,0.16,5,3,444.5,227.5,272.064,225.68,0.804167
4,0.16,6,4,337.81,179.19,100.615,170.318,0.651027
4,0.16,7,4,737,175,712.847,166.932,0.662903
4,0.16,8,3,382,157.5,156.718,141.695,0.729787
4,0.16,9,3,343.5,125.5,72.6498,92.9014,0.655696
4,0.16,10,4,917.4,474.6,730.433,394.617,0.70736
5,0.2,1,3,146.158,484.885,42.2702,393.489,0.685366
5,0.2,2,4,445.2,477.2,304.055,392.312,0.730124
5,0.2,3,2,403.171,302.253,235.901,291.194,0.597855
5,0.2,4,1,751.5,267.5,667.81,265.331,1
5,0.2,6,4,337.81,179.19,100.615,170.318,0.651027
5,0.2,7,4,736.596,174.87,712.325,166.761,0.674606
5,0.2,8,3,382,157.5,156.718,141.695,0.731915
5,0.2,9,3,343.5,125.5,72.6498,92.9014,0.655696
5,0.2,10,4,916.2,474.6,729.339,394.609,0.738474
6,0.24,1,3,145.414,484.807,41.5869,393.451,0.696764
6,0.24,2,4,445.2,477.2,304.055,392.312,0.730124
6,0.24,3,2,403.171,302.253,235.901,291.194,0.597855
6,0.24,4,1,751.5,267.5,667.81,265.331,1
6,0.24,6,4,337.81,179.19,100.615,170.318,0.654452
6,0.24,7,4,736.712,174.712,712.639,166.557,0.674214
6,0.24,8,3,382,157.5,156.718,141.695,0.731915
6,0.24,9,3,343.5,125.5,72.6498,92.9014,0.655696
6,0.24,10,4,917.4,475.8,729.816,395.144,0.701554
7,0.28,1,3,146.158,484.885,42.2702,393.489,0.685366
7,0.28,2,4,445.2,477.2,304.055,392.312,0.730124
7,0.28,3,2,403.171,302.253,235.901,291.194,0.597855
7,0.28,4,1,751.5,267.5,667.81,265.331,1
7,0.28,5,3,444.5,228,272.16,226.189,0.784444
7,0.28,6,4,337.81,179.19,100.615,170.318,0.654452
7,0.28,7,4,736.712,174.712,712.639,166.557,0.671069
7,0.28,8,3,382,157.5,156.718,141.695,0.731915
7,0.28,9,3,343.5,125.5,72.6498,92.9014,0.655696
8,0.32,1,3,146.158,484.885,42.2702,393.489,0.679791
8,0.32,2,4,445.2,477.2,304.055,392.312,0.73323
8,0.32,3,2,403.162,302.303,235.901,291.231,0.597333
8,0.32,4,1,751.5,267.5,667.81,265.331,1
8,0.32,5,3,444.5,228,272.16,226.189,0.784444
8,0.32,6,4,337.81,179.19,100.615,170.318,0.651027
8,0.32,7,4,736.712,174.712,712.639,166.557,0.672642
8,0.32,8,3,382,157.5,156.718,141.695,0.731915
8,0.32,9,3,343.5,125.5,72.6498,92.9014,0.655696
9,0.36,1,3,146.158,484.885,42.2702,393.489,0.681185
9,0.36,2,4,445.2,477.2,304.055,392.312,0.73323
9,0.36,3,2,403.171,302.253,235.901,291.194,0.600536
9,0.36,4,1,751.5,267.5,667.81,265.331,1
9,0.36,5,3,445,228,272.839,226.192,0.755072
9,0.36,6,4,337.81,179.19,100.615,170.318,0.654452
9,0.36,7,4,736.712,174.712,712.639,166.557,0.672642
9,0.36,8,3,382,157.5,156.718,141.695,0.72766
9,0.36,9,3,343.5,125.5,72.6498,92.9014,0.658228
9,0.36,10,4,917.4,475.8,729.816,395.144,0.697668
10,0.4,1,3,146.158,484.885,42.2702,393.489,0.685366
10,0.4,2,4,445.2,477.2,304.055,392.312,0.731159
10,0.4,3,2,403.171,302.253,235.901,291.194,0.600536
10,0.4,4,1,751.5,267.5,667.81,265.331,1
10,0.4,6,4,337.81,179.19,100.615,170.318,0.654452
10,0.4,7,4,736.712,174.712,712.639,166.557,0.672642
10,0.4,8,3,382,157.5,156.718,141.695,0.725532
10,0.4,9,3,343.5,125,72.2601,92.0752,0.648052
10,0.4,10,4,917.4,475.8,729.816,395.144,0.697668
11,0.44,1,3,146.158,484.885,42.2702,393.489,0.683972
11,0.44,2,4,445.2,477.2,304.055,392.312,0.73323
11,0.44,3,2,403.171,302.253,235.901,291.194,0.608579
11,0.44,4,1,752,268,668.149,265.769,0.983402
11,0.44,6,4,337.81,179.19,100.615,170.318,0.659589
11,0.44,7,4,736.712,174.712,712.639,166.557,0.671069
11,0.44,8,3,382,157.5,156.718,141.695,0.725532
11,0.44,9,3,343.429,125.335,72.4,92.6293,0.648649
11,0.44,10,4,917.4,475.8,729.816,395.144,0.697668
12,0.48,1,3,146.319,485.175,42.5368,393.615,0.687031
12,0.48,2,4,445.2,477.2,304.055,392.312,0.729089
12,0.48,3,2,403.21,302.047,235.898,291.037,0.595041
12,0.48,6,4,338.357,179.398,101.565,170.584,0.658197
12,0.48,7,4,736.712,174.712,712.639,166.557,0.674214
12,0.48,8,3,382.5,158,157.767,142.397,0.7375
12,0.48,9,3,342.545,122.116,68.3337,87.2635,0.685755
12,0.48,4,1,745.8,268.2,660.125,265.901,0.810127
13,0.52,1,3,146.319,485.175,42.5368,393.615,0.687031
13,0.52,2,4,445.2,477.2,304.055,392.312,0.729089
13,0.52,3,2,403.21,302.047,235.898,291.037,0.597796
13,0.52,6,4,338.357,179.398,101.565,170.584,0.656557
13,0.52,7,4,736.712,174.712,712.639,166.557,0.674214
13,0.52,8,3,382.5,158,157.767,142.397,0.7375
13,0.52,9,3,341.673,122.661,67.2555,88.1763,0.702681
13,0.52,4,1,735,265.8,647.704,263.736,0.791667
14,0.56,1,3,146.319,485.175,42.5368,393.615,0.687031
14,0.56,2,4,445.2,477.2,304.055,392.312,0.725983
14,0.56,3,2,403.21,302.047,235.898,291.037,0.597796
14,0.56,6,4,338.357,179.398,101.565,170.584,0.653279
14,0.56,7,4,737,175,712.847,166.932,0.665836
14,0.56,8,3,382.5,158,157.767,142.397,0.7375
14,0.56,9,3,341.673,122.661,67.2555,88.1763,0.702681
14,0.56,4,1,724.2,261,636.471,259.421,0.942623
15,0.6,1,3,146.319,485.175,42.5368,393.615,0.685666
15,0.6,2,4,445.2,477.2,304.055,392.312,0.727019
15,0.6,3,2,403.21,302.047,235.898,291.037,0.597796
15,0.6,4,1,714,256,625.915,254.848,1
15,0.6,5,3,444.5,228,272.16,226.189,0.784444
15,0.6,6,4,338.357,179.398,101.565,170.584,0.658197
15,0.6,7,4,736.712,174.712,712.639,166.557,0.674214
15,0.6,8,3,382.5,158,157.767,142.397,0.7375
15,0.6,9,3,343.144,121.844,69.1567,86.8075,0.67726
16,0.64,1,3,146.319,485.175,42.5368,393.615,0.687031
16,0.64,2,4,445.2,477.2,304.055,392.312,0.727019
16,0.64,3,2,403.219,302,235.898,291.002,0.601108
16,0.64,4,1,703.5,253,613.741,252.032,1
16,0.64,5,3,444.5,228,272.16,226.189,0.78
16,0.64,6,4,338.357,179.398,101.565,170.584,0.656557
16,0.64,7,4,736.712,174.712,712.639,166.557,0.674214
16,0.64,8,3,382.5,158,157.767,142.397,0.7375
16,0.64,9,3,342.545,122.116,68.3337,87.2635,0.685755
16,0.64,10,4,917.4,475.8,729.816,395.144,0.696373
17,0.68,1,3,146.319,485.175,42.5368,393.615,0.6843
17,0.68,2,4,445.2,477.2,304.055,392.312,0.727019
17,0.68,3,2,403.21,302.047,235.898,291.037,0.597796
17,0.68,4,1,693.5,249.5,602.327,248.72,1
17,0.68,5,3,444.5,228,272.16,226.189,0.78
17,0.68,6,4,338.357,179.398,101.565,170.584,0.654918
17,0.68,7,4,736.712,174.712,712.639,166.557,0.674214
17,0.68,8,3,382.5,158,157.767,142.397,0.7375
17,0.68,9,3,342.545,122.116,68.3337,87.2635,0.683476
18,0.72,1,3,146.319,485.175,42.5368,393.615,0.682935
18,0.72,2,4,444.5,477.5,303.455,392.438,0.727
18,0.72,3,2,403.21,302.047,235.898,291.037,0.597796
18,0.72,4,1,683.605,247.5,590.198,246.78,1
18,0.72,5,3,445,228,272.839,226.192,0.749275
18,0.72,6,4,337.81,179.19,100.615,170.318,0.659589
18,0.72,7,4,736.712,174.712,712.639,166.557,0.674214
18,0.72,8,3,382.5,158,157.767,142.397,0.735417
18,0.72,9,3,343.144,121.844,69.1567,86.8075,0.676093
19,0.76,1,3,146.319,485.175,42.5368,393.615,0.682935
19,0.76,2,4,444.5,477.5,303.455,392.438,0.727
19,0.76,3,2,403.21,302.047,235.898,291.037,0.597796
19,0.76,4,1,673.5,244,578.36,243.396,1
19,0.76,5,3,445,228,272.839,226.192,0.749275
19,0.76,6,4,337.81,179.19,100.615,170.318,0.659589
19,0.76,7,4,736.438,174.438,712.44,166.198,0.68
19,0.76,8,3,382.5,158,157.767,142.397,0.7375
19,0.76,9,3,342.545,122.116,68.3337,87.2635,0.684615
19,0.76,10,4,918.6,473.4,732.148,394.098,0.704822
20,0.8,1,3,146.319,485.175,42.5368,393.615,0.682935
20,0.8,2,4,444.5,477.5,303.455,392.438,0.729
20,0.8,3,2,403.21,302.047,235.898,291.037,0.597796
20,0.8,4,1,664.138,241.379,566.982,240.82,1
20,0.8,5,3,445,228,272.839,226.192,0.749275
20,0.8,6,4,337.81,179.19,100.615,170.318,0.664726
20,0.8,7,4,736.438,174.438,712.44,166.198,0.68
20,0.8,8,3,382.5,158,157.767,142.397,0.7375
20,0.8,9,3,343.144,121.844,69.1567,86.8075,0.676093
21,0.84,1,3,146.158,484.885,42.2702,393.489,0.681185
21,0.84,2,4,444.5,477.5,303.455,392.438,0.729
21,0.84,3,2,403.21,302.047,235.898,291.037,0.592287
21,0.84,4,1,654.5,238.5,555.22,237.963,1
21,0.84,5,3,445,228,272.839,226.192,0.749275
21,0.84,6,4,337.81,179.19,100.615,170.318,0.663014
21,0.84,7,4,736.712,174.712,712.639,166.557,0.674214
21,0.84,8,3,382.5,158,157.767,142.397,0.7375
21,0.84,9,3,342.01,122.366,67.6044,87.6828,0.694444
22,0.88,1,3,146.158,484.885,42.2702,393.489,0.681185
22,0.88,2,4,444.5,477.5,303.455,392.438,0.73
22,0.88,3,2,403.21,302.047,235.898,291.037,0.592287
22,0.88,4,1,645.395,235.5,544.089,234.957,1
22,0.88,5,3,445,228,272.839,226.192,0.749275
22,0.88,6,4,337.81,179.19,100.615,170.318,0.663014
22,0.88,7,4,736.712,174.712,712.639,166.557,0.674214
22,0.88,8,3,382.5,158,157.767,142.397,0.7375
22,0.88,9,3,343.096,122.236,69.3845,87.4663,0.665644
22,0.88,10,4,918.6,473.4,732.148,394.098,0.701015
23,0.92,1,3,146.158,484.885,42.2702,393.489,0.681185
23,0.92,2,4,444.5,477.5,303.455,392.438,0.725
23,0.92,3,2,403.21,302.047,235.898,291.037,0.589532
23,0.92,4,1,635.5,232,531.926,231.409,1
23,0.92,5,3,445,228,272.839,226.192,0.749275
23,0.92,6,4,337.81,179.19,100.615,170.318,0.663014
23,0.92,7,4,736.712,174.712,712.639,166.557,0.674214
23,0.92,8,3,382.5,158,157.767,142.397,0.74375
23,0.92,9,3,343.096,122.236,69.3845,87.4663,0.665644
23,0.92,10,4,918.6,473.4,732.148,394.098,0.703553
24,0.96,1,2,145.976,485.209,42.2525,393.627,0.557554
24,0.96,2,4,444.5,477.5,303.455,392.438,0.729
24,0.96,3,2,403.162,302.303,235.901,291.231,0.6
24,0.96,5,3,444.5,228,272.16,226.189,0.78
24,0.96,4,1,626.139,229,520.156,228.322,1
24,0.96,6,4,337.487,178.732,99.8464,169.739,0.66165
24,0.96,7,4,736.596,174.87,712.325,166.761,0.671451
24,0.96,8,3,382,157.5,156.718,141.695,0.740426
24,0.96,9,3,343.202,122.459,69.747,87.8408,0.665
24,0.96,10,4,917.4,474.6,730.433,394.617,0.709898
25,1,1,2,145.976,485.209,42.2525,393.627,0.557554
25,1,2,4,444.5,477.5,303.455,392.438,0.729
25,1,11,4,853,304,768.601,295.678,0.72236
25,1,3,2,403.162,302.303,235.901,291.231,0.6
25,1,5,3,444.5,228,272.16,226.189,0.78
25,1,4,1,617.447,226.5,509.01,225.715,1
25,1,6,4,337.487,178.732,99.8464,169.739,0.66165
25,1,7,4,736.596,174.87,712.325,166.761,0.671451
25,1,8,3,382,157.5,156.718,141.695,0.740426
25,1,9,3,342.594,123.133,69.2262,88.9679,0.681714
25,1,10,4,917.4,474.6,730.433,394.617,0.708629
26,1.04,1,3,145.243,485.171,41.5966,393.605,0.684932
26,1.04,2,4,444.5,477.5,303.455,392.438,0.729
26,1.04,3,2,403.162,302.303,235.901,291.231,0.602667
26,1.04,5,3,444,228,271.48,226.186,0.766667
26,1.04,4,1,608.5,223.5,497.541,222.562,0.994444
26,1.04,6,4,337.487,178.732,99.8464,169.739,0.66165
26,1.04,7,4,736.596,174.87,712.325,166.761,0.671451
26,1.04,8,3,382,157.5,156.718,141.695,0.734043
26,1.04,9,3,342.876,122.78,69.4356,88.3785,0.673965
27,1.08,1,3,145.453,484.724,41.5848,393.416,0.696785
27,1.08,2,4,444.5,477.5,303.455,392.438,0.729
27,1.08,3,2,403.162,302.303,235.901,291.231,0.6
27,1.08,4,1,599.5,221,485.724,219.894,0.990196
27,1.08,6,4,337.487,178.732,99.8464,169.739,0.658414
27,1.08,7,4,736.596,174.87,712.325,166.761,0.671451
27,1.08,8,3,382,157.5,156.718,141.695,0.738298
27,1.08,9,3,343.669,122.134,70.2994,87.2966,0.659744
27,1.08,10,4,917.4,474.6,730.433,394.617,0.70736
28,1.12,1,3,146.158,484.885,42.2702,393.489,0.677004
28,1.12,2,4,444.5,477.5,303.455,392.438,0.729
28,1.12,3,2,403.162,302.303,235.901,291.231,0.6
28,1.12,5,3,444.5,228,272.16,226.189,0.788889
28,1.12,4,1,590.944,218.5,474.407,217.202,0.994681
28,1.12,6,4,337.487,178.732,99.8464,169.739,0.658414
28,1.12,7,4,736.596,174.87,712.325,166.761,0.671451
28,1.12,8,3,382,157.5,156.718,141.695,0.738298
28,1.12,9,3,343.669,122.134,70.2994,87.2966,0.659744
28,1.12,10,4,917.4,473.4,731.052,394.089,0.724383
29,1.16,1,3,146.158,484.885,42.2702,393.489,0.679791
29,1.16,2,4,444.5,477.5,303.455,392.438,0.729
29,1.16,3,2,403.162,302.303,235.901,291.231,0.6
29,1.16,5,3,444.5,228,272.16,226.189,0.788889
29,1.16,4,1,582.5,216.5,463.022,215.019,0.984375
29,1.16,6,4,337.487,178.732,99.8464,169.739,0.660032
29,1.16,7,4,736.596,174.87,712.325,166.761,0.671451
29,1.16,8,3,382,157.5,156.718,141.695,0.738298
29,1.16,9,3,343.147,122.441,69.637,87.8113,0.66478
29,1.16,10,4,917.4,474.6,730.433,394.617,0.708629
30,1.2,1,3,145.453,484.724,41.5848,393.416,0.700643
30,1.2,2,4,444.5,477.5,303.455,392.438,0.729
30,1.2,3,2,403.162,302.303,235.901,291.231,0.6
30,1.2,5,3,444.5,228,272.16,226.189,0.784444
30,1.2,4,1,574.5,213.5,452.365,211.738,1
30,1.2,6,4,337.81,179.19,100.615,170.318,0.659589
30,1.2,7,4,736.596,174.87,712.325,166.761,0.671451
30,1.2,8,3,382,157.5,156.718,141.695,0.742553
30,1.2,9,3,343.669,122.134,70.2994,87.2966,0.659744
30,1.2,10,4,917.4,474.6,730.433,394.617,0.708629
31,1.24,1,3,146.158,484.885,42.2702,393.489,0.682578
31,1.24,2,4,444.5,477.5,303.455,392.438,0.726
31,1.24,3,2,403.162,302.303,235.901,291.231,0.6
31,1.24,5,3,444,228,271.48,226.186,0.755072
31,1.24,4,1,566.111,211.5,440.848,209.51,1
31,1.24,6,4,337.81,179.19,100.615,170.318,0.659589
31,1.24,7,4,736.596,174.87,712.325,166.761,0.676183
31,1.24,8,3,382,157.5,156.718,141.695,0.742553
31,1.24,9,3,343.669,122.134,70.2994,87.2966,0.659744
31,1.24,10,4,917.4,474.6,730.433,394.617,0.708629
32,1.28,1,3,146.158,484.885,42.2702,393.489,0.688153
32,1.28,2,4,444.5,477.5,303.455,392.438,0.729
32,1.28,3,2,403.162,302.303,235.901,291.231,0.6
32,1.28,5,3,444,228,271.48,226.186,0.755072
32,1.28,4,1,557.5,208.9,429.006,206.598,1
32,1.28,6,4,337.81,179.19,100.615,170.318,0.659589
32,1.28,7,4,736.596,174.87,712.325,166.761,0.676183
32,1.28,8,3,382,157.5,156.718,141.695,0.744681
32,1.28,9,3,343.669,122.134,70.2994,87.2966,0.659744
32,1.28,10,4,917.4,474.6,730.433,394.617,0.708629
33,1.32,1,3,146.158,484.885,42.2702,393.489,0.682578
33,1.32,2,4,444.5,477.5,303.455,392.438,0.728
33,1.32,3,2,403.162,302.303,235.901,291.231,0.602667
33,1.32,5,3,444,228,271.48,226.186,0.766667
33,1.32,4,1,549.972,206,418.625,203.325,0.983784
33,1.32,6,4,337.81,179.19,100.615,170.318,0.659589
33,1.32,7,4,736.596,174.87,712.325,166.761,0.676183
33,1.32,8,3,382,157.5,156.718,141.695,0.738298
33,1.32,9,3,343.669,122.134,70.2994,87.2966,0.659744
33,1.32,10,4,917.4,474.6,730.433,394.617,0.70736
34,1.36,1,3,146.158,484.885,42.2702,393.489,0.679791
34,1.36,2,4,444.5,477.5,303.455,392.438,0.728
34,1.36,3,2,403.162,302.303,235.901,291.231,0.602667
34,1.36,5,3,444,228,271.48,226.186,0.766667
34,1.36,4,1,542,203,407.482,199.895,0.978378
34,1.36,6,4,337.81,179.19,100.615,170.318,0.663014
34,1.36,7,4,736.596,174.87,712.325,166.761,0.676183
34,1.36,8,3,382,157.5,156.718,141.695,0.73617
34,1.36,9,3,343.073,122.418,69.4895,87.7718,0.665823
34,1.36,10,4,917.4,474.6,730.433,394.617,0.708629
35,1.4,1,2,146.158,484.885,42.2702,393.489,0.554007
35,1.4,2,4,444.5,477.5,303.455,392.438,0.728
35,1.4,3,2,403.162,302.303,235.901,291.231,0.602667
35,1.4,5,3,444,228,271.48,226.186,0.766667
35,1.4,4,1,534,201,396.08,197.569,0.994595
35,1.4,6,4,337.786,179.214,100.593,170.349,0.663946
35,1.4,7,4,736.596,174.87,712.325,166.761,0.676183
35,1.4,8,3,382,157.5,156.718,141.695,0.734043
35,1.4,9,3,343.073,122.418,69.4895,87.7718,0.665823
35,1.4,10,4,917.4,474.6,730.433,394.617,0.70736
36,1.44,1,2,146.158,484.885,42.2702,393.489,0.560976
36,1.44,2,4,444.5,477.5,303.455,392.438,0.728
36,1.44,3,2,403.219,302,235.898,291.002,0.592798
36,1.44,5,3,444.676,227.676,272.338,225.861,0.759091
36,1.44,4,1,526.5,199.5,385.283,195.803,1
36,1.44,6,4,337.81,179.19,100.615,170.318,0.659589
36,1.44,7,4,736.712,174.712,712.639,166.557,0.675786
36,1.44,8,3,382,157.5,156.718,141.695,0.73617
36,1.44,9,3,343.096,122.236,69.3845,87.4663,0.665644
36,1.44,10,4,918.6,474.6,731.527,394.626,0.687056
36,1.44,12,2,942.6,480.6,750.166,397.417,0.692308
37,1.48,1,2,146.158,484.885,42.2702,393.489,0.560976
37,1.48,2,4,444.5,477.5,303.455,392.438,0.728
37,1.48,3,2,403.219,302,235.898,291.002,0.598338
37,1.48,5,3,445.5,227,273.33,225.176,0.780769
37,1.48,4,1,518.5,197.5,373.702,193.442,1
37,1.48,6,4,337.81,179.19,100.615,170.318,0.666438
37,1.48,7,4,736.712,174.712,712.639,166.557,0.674214
37,1.48,8,3,382,157.5,156.718,141.695,0.738298
37,1.48,9,3,343.088,122.423,69.5205,87.7801,0.648896
37,1.48,10,4,918.6,474.6,731.527,394.626,0.687056
37,1.48,12,2,942.6,480.6,750.166,397.417,0.692308
38,1.52,1,2,146.158,484.885,42.2702,393.489,0.560976
38,1.52,2,4,444.5,477.5,303.455,392.438,0.728
38,1.52,3,2,403.219,302,235.898,291.002,0.598338
38,1.52,5,3,445.5,227,273.33,225.176,0.784615
38,1.52,4,1,511.05,195.34,362.828,190.876,1
38,1.52,6,4,337.81,179.19,100.615,170.318,0.664726
38,1.52,7,4,736.712,174.712,712.639,166.557,0.674214
38,1.52,8,3,382,157.5,156.718,141.695,0.738298
38,1.52,9,3,343.088,122.423,69.5205,87.7801,0.648896
38,1.52,10,4,917.4,473.4,731.052,394.089,0.72284
38,1.52,12,2,942.6,480.6,750.166,397.417,0.692308
39,1.56,1,2,146.158,484.885,42.2702,393.489,0.560976
39,1.56,2,4,444.5,477.5,303.455,392.438,0.728
39,1.56,3,2,403.219,302,235.898,291.002,0.598338
39,1.56,5,3,445.5,227,273.33,225.176,0.784615
39,1.56,4,1,503.75,192,352.043,186.883,0.987342
39,1.56,6,4,337.81,179.19,100.615,170.318,0.664726
39,1.56,7,4,736.712,174.712,712.639,166.557,0.674214
39,1.56,8,3,382,157.5,156.718,141.695,0.738298
39,1.56,9,3,343.088,122.423,69.5205,87.7801,0.648896
39,1.56,10,4,917.4,473.4,731.052,394.089,0.71821
40,1.6,1,2,146.158,484.885,42.2702,393.489,0.560976
40,1.6,2,4,444.5,477.5,303.455,392.438,0.728
40,1.6,3,2,403.219,302,235.898,291.002,0.598338
40,1.6,5,3,445.5,227,273.33,225.176,0.780769
40,1.6,4,1,496.412,190,341.107,184.448,0.987952
40,1.6,6,4,337.81,179.19,100.615,170.318,0.664726
40,1.6,7,4,736.712,174.712,712.639,166.557,0.674214
40,1.6,8,3,382,157.5,156.718,141.695,0.738298
40,1.6,9,3,343.559,122.186,70.1497,87.3845,0.64557
40,1.6,10,4,917.4,473.4,731.052,394.089,0.721296
41,1.64,1,2,146.158,484.885,42.2702,393.489,0.557491
41,1.64,2,4,444.5,477.5,303.455,392.438,0.728
41,1.64,3,2,403.21,302.047,235.898,291.037,0.597796
41,1.64,5,3,445,228,272.839,226.192,0.777228
41,1.64,4,1,489,188,329.967,181.991,1
41,1.64,6,4,337.81,179.19,100.615,170.318,0.663014
41,1.64,7,4,736.712,174.712,712.639,166.557,0.674214
41,1.64,8,3,382,157.5,156.718,141.695,0.738298
41,1.64,9,3,343.559,122.186,70.1497,87.3845,0.64557
41,1.64,10,4,917.4,474.6,730.433,394.617,0.703553
42,1.68,1,2,146.158,484.885,42.2702,393.489,0.550523
42,1.68,2,4,444.5,477.5,303.455,392.438,0.728
42,1.68,3,2,403.21,302.047,235.898,291.037,0.597796
42,1.68,5,3,444.676,227.676,272.338,225.861,0.763636
42,1.68,4,1,481.769,185.923,318.991,179.419,0.99359
42,1.68,6,4,337.81,179.19,100.615,170.318,0.664726
42,1.68,7,4,736.712,174.712,712.639,166.557,0.669497
42,1.68,8,3,382,157.5,156.718,141.695,0.738298
42,1.68,9,3,343.088,122.423,69.5205,87.7801,0.648896
42,1.68,10,4,917.4,473.4,731.052,394.089,0.721296
43,1.72,1,2,146.158,484.885,42.2702,393.489,0.554007
43,1.72,2,4,444.5,477.5,303.455,392.438,0.728
43,1.72,3,2,403.21,302.047,235.898,291.037,0.595041
43,1.72,5,3,444.375,227.375,271.87,225.552,0.75679
43,1.72,4,1,475,184,308.628,177.016,1
43,1.72,6,4,337.81,179.19,100.615,170.318,0.664726
43,1.72,7,4,736.712,174.712,712.639,166.557,0.671069
43,1.72,8,3,382,157.5,156.718,141.695,0.738298
43,1.72,9,3,343.088,122.423,69.5205,87.7801,0.648896
44,1.76,1,2,146.158,484.885,42.2702,393.489,0.554007
44,1.76,2,4,444.5,477.5,303.455,392.438,0.728
44,1.76,3,2,403.21,302.047,235.898,291.037,0.595041
44,1.76,5,3,444.375,227.375,271.87,225.552,0.75679
44,1.76,4,1,468.441,181.5,298.405,173.873,0.987805
44,1.76,6,4,337.81,179.19,100.615,170.318,0.664726
44,1.76,7,4,736.712,174.712,712.639,166.557,0.674214
44,1.76,8,3,382,157.5,156.718,141.695,0.738298
44,1.76,9,3,342.722,122.743,69.1394,88.3167,0.659509
45,1.8,1,3,146.361,484.525,42.2899,393.336,0.68194
45,1.8,2,4,444.5,477.5,303.455,392.438,0.728
45,1.8,3,2,403.21,302.047,235.898,291.037,0.595041
45,1.8,4,1,461.094,180,287.049,171.953,1
45,1.8,6,4,337.81,179.19,100.615,170.318,0.663014
45,1.8,7,4,736.712,174.712,712.639,166.557,0.674214
45,1.8,8,3,382,157.5,156.718,141.695,0.740426
45,1.8,9,3,342.5,122.548,68.5991,87.9882,0.668675
46,1.84,1,2,146.158,484.885,42.2702,393.489,0.560976
46,1.84,2,4,445.2,477.2,304.055,392.312,0.728054
46,1.84,3,2,403.162,302.303,235.901,291.231,0.602667
46,1.84,4,1,454.5,178.5,276.763,170.024,1
46,1.84,6,4,337.81,179.19,100.615,170.318,0.659589
46,1.84,7,4,736.712,174.712,712.639,166.557,0.674214
46,1.84,8,3,382,157.5,156.718,141.695,0.738298
46,1.84,9,3,343.684,121.928,70.1616,86.9499,0.65625
47,1.88,1,2,146.158,484.885,42.2702,393.489,0.560976
47,1.88,2,4,445.2,477.2,304.055,392.312,0.728054
47,1.88,3,2,403.219,302,235.898,291.002,0.603878
47,1.88,4,1,447.5,176,265.558,166.8,1
47,1.88,6,4,337.81,179.19,100.615,170.318,0.666438
47,1.88,7,4,737,175,712.847,166.932,0.665836
47,1.88,8,3,382,157.5,156.718,141.695,0.740426
47,1.88,9,3,342.5,122,68.1628,87.0687,0.684358
47,1.88,10,4,917.4,475.8,729.816,395.144,0.697668
48,1.92,1,3,146.319,485.175,42.5368,393.615,0.673379
