frame,time_s,track_id,class,x,y,map_x,map_y,confidence
4,0.133467,12,3,665.5,232.35,590.465,177.684,0.853125
4,0.133467,13,3,334.5,185.5,105.724,128.704,0.856522
4,0.133467,14,3,575.857,156.714,463.795,79.2158,0.818571
4,0.133467,15,3,617.641,152.636,530.045,71.3748,0.76566
4,0.133467,17,2,584.5,123,479.96,28.1022,0.611111
4,0.133467,11,4,369,231,166.767,184.903,0.730702
4,0.133467,16,3,556.2,121.8,434.085,27.7175,0.79697
5,0.166834,1,3,836.02,442.237,768.69,393.381,0.86648
5,0.166834,2,3,215.5,440.5,33.412,395.45,0.871717
5,0.166834,3,3,421,396,262.822,355.777,0.81797
5,0.166834,4,3,460.5,391.077,310.236,350.944,0.626904
5,0.166834,6,4,358.5,347.196,178.401,310.912,0.877206
5,0.166834,5,2,549,346,419.567,306.998,0.758442
5,0.166834,7,4,698,304.68,622.797,261.388,0.66125
5,0.166834,8,4,604.026,276.809,496.487,232.394,0.735345
5,0.166834,9,3,624.5,257.283,527.292,209.216,0.807263
5,0.166834,10,3,785,245,764.39,189.84,0.831222
5,0.166834,12,3,665.5,232.35,590.465,177.684,0.853125
5,0.166834,13,3,334.5,185.5,105.724,128.704,0.857971
5,0.166834,14,3,575.857,156.714,463.795,79.2158,0.818571
5,0.166834,15,3,617.641,152.636,530.045,71.3748,0.76566
5,0.166834,17,2,584.5,123,479.96,28.1022,0.611111
5,0.166834,11,4,369,231,166.767,184.903,0.730702
5,0.166834,16,3,557.4,119.4,436.103,23.9023,0.805
6,0.2002,1,3,836.02,442.237,768.69,393.381,0.86648
6,0.2002,2,3,215.5,440.5,33.412,395.45,0.871717
6,0.2002,3,3,421,396,262.822,355.777,0.819662
6,0.2002,4,3,460.5,391.077,310.236,350.944,0.626904
6,0.2002,6,4,358.5,347.196,178.401,310.912,0.877206
6,0.2002,5,2,549,346,419.567,306.998,0.758442
6,0.2002,7,4,698,304.68,622.797,261.388,0.66125
6,0.2002,8,4,603.851,276.415,496.277,231.949,0.748795
6,0.2002,9,3,624.5,257.283,527.292,209.216,0.807263
6,0.2002,10,3,785,245,764.39,189.84,0.831222
6,0.2002,12,3,665.5,232.35,590.465,177.684,0.85
6,0.2002,13,3,334.5,185.5,105.724,128.704,0.862319
6,0.2002,14,3,575.857,156.714,463.795,79.2158,0.818571
6,0.2002,15,3,617.641,152.636,530.045,71.3748,0.755094
6,0.2002,17,2,584.5,123,479.96,28.1022,0.611111
6,0.2002,11,4,369,231,166.767,184.903,0.730702
6,0.2002,16,3,557.4,121.8,436.027,27.6545,0.777863
6,0.2002,18,3,298.2,323.4,97.4197,288.305,0.604142
7,0.233567,1,3,836.02,442.237,768.69,393.381,0.86648
7,0.233567,2,3,215.5,440.5,33.412,395.45,0.871717
7,0.233567,3,3,421,396,262.822,355.777,0.819662
7,0.233567,4,3,460.5,391.077,310.236,350.944,0.626904
7,0.233567,6,4,358.5,347.196,178.401,310.912,0.877206
7,0.233567,5,2,549,346,419.567,306.998,0.758442
7,0.233567,7,4,698,304.68,622.797,261.388,0.66125
7,0.233567,8,4,603.886,276.494,496.319,232.038,0.747289
7,0.233567,9,3,624.5,257.283,527.292,209.216,0.807263
7,0.233567,10,3,785,245,764.39,189.84,0.831222
7,0.233567,12,3,665.5,232.35,590.465,177.684,0.85
7,0.233567,13,3,334.5,185.5,105.724,128.704,0.862319
7,0.233567,14,3,575.857,156.714,463.795,79.2158,0.818571
7,0.233567,15,3,617.641,152.636,530.045,71.3748,0.755094
7,0.233567,17,2,584.5,123,479.96,28.1022,0.611111
7,0.233567,11,4,369,231,166.767,184.903,0.728947
7,0.233567,16,3,557.4,121.8,436.027,27.6545,0.777863
7,0.233567,18,3,298.2,323.4,97.4197,288.305,0.604142
8,0.266934,1,3,836.02,442.237,768.69,393.381,0.86648
8,0.266934,2,3,215.5,440.5,33.412,395.45,0.871717
8,0.266934,3,3,421,396,262.822,355.777,0.819662
8,0.266934,4,3,460.5,391.077,310.236,350.944,0.626904
8,0.266934,6,4,358.5,347.196,178.401,310.912,0.877206
8,0.266934,5,2,549,346,419.567,306.998,0.758442
8,0.266934,7,4,698,304.68,622.797,261.388,0.66125
8,0.266934,8,4,603.886,276.494,496.319,232.038,0.747289
8,0.266934,9,3,624.5,257.283,527.292,209.216,0.807263
8,0.266934,10,3,785,245,764.39,189.84,0.831222
8,0.266934,12,3,665.5,232.35,590.465,177.684,0.848438
8,0.266934,13,3,334.5,185.5,105.724,128.704,0.862319
8,0.266934,14,3,575.857,156.714,463.795,79.2158,0.818571
8,0.266934,15,3,617.641,152.636,530.045,71.3748,0.755094
8,0.266934,17,2,584.5,123,479.96,28.1022,0.611111
8,0.266934,11,4,369,231,166.767,184.903,0.728947
8,0.266934,16,3,557.4,121.8,436.027,27.6545,0.777863
9,0.3003,1,3,836.02,442.237,768.69,393.381,0.86648
9,0.3003,2,3,215.5,440.5,33.412,395.45,0.871717
9,0.3003,3,3,421,396,262.822,355.777,0.819662
9,0.3003,4,3,460.5,391.077,310.236,350.944,0.626904
9,0.3003,6,4,358.5,347.196,178.401,310.912,0.877206
9,0.3003,5,2,549,346,419.567,306.998,0.758442
9,0.3003,7,4,698,304.68,622.797,261.388,0.66125
9,0.3003,8,4,603.886,276.494,496.319,232.038,0.747289
9,0.3003,9,3,624.5,257.283,527.292,209.216,0.807263
9,0.3003,10,3,785,245,764.39,189.84,0.831222
9,0.3003,12,3,665.5,232.35,590.465,177.684,0.848438
9,0.3003,13,3,334.5,185.5,105.724,128.704,0.862319
9,0.3003,14,3,575.857,156.714,463.795,79.2158,0.818571
9,0.3003,15,3,617.641,152.636,530.045,71.3748,0.755094
9,0.3003,17,2,584.5,123,479.96,28.1022,0.611111
9,0.3003,11,4,369,231,166.767,184.903,0.728947
9,0.3003,16,3,557.4,121.8,436.027,27.6545,0.777863
10,0.333667,1,3,836.02,442.237,768.69,393.381,0.86648
10,0.333667,2,3,215.5,440.5,33.412,395.45,0.871717
10,0.333667,3,3,421,396,262.822,355.777,0.819662
10,0.333667,4,3,460.5,391.077,310.236,350.944,0.626904
10,0.333667,6,4,358.5,347.196,178.401,310.912,0.877206
10,0.333667,5,2,549,346,419.567,306.998,0.758442
10,0.333667,7,4,698,304.68,622.797,261.388,0.66125
10,0.333667,8,4,603.886,276.494,496.319,232.038,0.747289
10,0.333667,9,3,624.5,257.283,527.292,209.216,0.807263
10,0.333667,10,3,785,245,764.39,189.84,0.831222
10,0.333667,12,3,665.5,232.35,590.465,177.684,0.848438
10,0.333667,13,3,334.5,185.5,105.724,128.704,0.856522
10,0.333667,14,3,575.857,156.714,463.795,79.2158,0.818571
10,0.333667,15,3,617.641,152.636,530.045,71.3748,0.755094
10,0.333667,17,2,584.5,123,479.96,28.1022,0.611111
10,0.333667,11,4,369,231,166.767,184.903,0.728947
10,0.333667,16,3,557.4,121.8,436.027,27.6545,0.777863
11,0.367034,1,3,836.02,442.237,768.69,393.381,0.86648
11,0.367034,2,3,215.5,440.5,33.412,395.45,0.871717
11,0.367034,3,3,421,396,262.822,355.777,0.821353
11,0.367034,4,3,460.5,391.077,310.236,350.944,0.626904
11,0.367034,6,4,358.5,347.196,178.401,310.912,0.877206
11,0.367034,5,2,549,346,419.567,306.998,0.758442
11,0.367034,7,4,698,304.68,622.797,261.388,0.66125
11,0.367034,8,4,603.886,276.494,496.319,232.038,0.747289
11,0.367034,9,3,624.5,257.283,527.292,209.216,0.807263
11,0.367034,10,3,785,245,764.39,189.84,0.831222
11,0.367034,12,3,665.5,232.35,590.465,177.684,0.848438
11,0.367034,13,3,334.5,185.5,105.724,128.704,0.856522
11,0.367034,14,3,575.857,156.714,463.795,79.2158,0.818571
11,0.367034,15,3,617.641,152.636,530.045,71.3748,0.755094
11,0.367034,17,2,584.5,123,479.96,28.1022,0.611111
11,0.367034,11,4,369,231,166.767,184.903,0.728947
11,0.367034,16,3,557.4,121.8,436.027,27.6545,0.777863
12,0.4004,1,3,836.438,441.012,769.589,392.316,0.869231
12,0.4004,2,3,215.5,439.5,33.1109,394.631,0.876991
12,0.4004,3,3,421.339,396.113,263.245,355.875,0.817094
12,0.4004,4,3,460.25,391.375,309.956,351.217,0.631719
12,0.4004,5,2,549.226,346.22,419.857,307.213,0.767857
12,0.4004,6,4,358.684,347.039,178.598,310.757,0.883333
12,0.4004,7,4,698,304.68,622.797,261.388,0.6675
12,0.4004,8,4,603.5,276.5,495.781,232.055,0.754819
12,0.4004,9,3,624.5,257.283,527.292,209.216,0.80838
12,0.4004,10,3,784.5,245,763.643,189.855,0.832231
12,0.4004,11,4,370,234,168.856,188.484,0.747778
12,0.4004,12,3,665.5,232.5,590.438,177.872,0.85625
12,0.4004,13,3,335,184.857,106.244,127.839,0.842435
12,0.4004,14,3,575.5,156.833,463.229,79.404,0.821739
12,0.4004,15,3,617.781,152.562,530.277,71.2602,0.770632
12,0.4004,17,2,584.5,122.5,480,27.3209,0.69697
12,0.4004,18,3,298.2,324.6,97.7524,289.511,0.613793
13,0.433767,1,3,836.438,441.012,769.589,392.316,0.869231
13,0.433767,2,3,215.5,439.5,33.1109,394.631,0.876991
13,0.433767,3,3,421.339,396.113,263.245,355.875,0.817094
13,0.433767,4,3,460.25,391.375,309.956,351.217,0.631719
13,0.433767,5,2,549.226,346.22,419.857,307.213,0.767857
13,0.433767,6,4,358.684,347.039,178.598,310.757,0.883333
13,0.433767,7,4,698,304.68,622.797,261.388,0.6675
13,0.433767,8,4,603.5,276.5,495.781,232.055,0.754819
13,0.433767,9,3,624.5,257.283,527.292,209.216,0.80838
13,0.433767,10,3,784.5,245,763.643,189.855,0.832231
13,0.433767,11,4,370,234,168.856,188.484,0.747778
13,0.433767,12,3,665.5,232.5,590.438,177.872,0.85625
13,0.433767,13,3,335,184.857,106.244,127.839,0.842435
13,0.433767,14,3,575.5,156.833,463.229,79.404,0.821739
13,0.433767,15,3,617.781,152.562,530.277,71.2602,0.770632
13,0.433767,17,2,584.5,122.5,480,27.3209,0.69697
13,0.433767,18,3,298.2,324.6,97.7524,289.511,0.613793
14,0.467134,1,3,836.438,441.012,769.589,392.316,0.869231
14,0.467134,2,3,215.5,439.5,33.1109,394.631,0.876991
14,0.467134,3,3,421.339,396.113,263.245,355.875,0.817094
14,0.467134,4,3,460.25,391.375,309.956,351.217,0.631719
14,0.467134,5,2,549.226,346.22,419.857,307.213,0.767857
14,0.467134,6,4,358.684,347.039,178.598,310.757,0.883333
14,0.467134,7,4,698,304.68,622.797,261.388,0.6675
14,0.467134,8,4,603.5,276.5,495.781,232.055,0.754819
14,0.467134,9,3,624.5,257.283,527.292,209.216,0.80838
14,0.467134,10,3,784.5,245,763.643,189.855,0.832231
14,0.467134,11,4,370,234,168.856,188.484,0.747778
14,0.467134,12,3,665.5,232.5,590.438,177.872,0.85625
14,0.467134,13,3,335,184.857,106.244,127.839,0.842435
14,0.467134,14,3,575.5,156.833,463.229,79.404,0.821739
14,0.467134,15,3,617.781,152.562,530.277,71.2602,0.770632
14,0.467134,17,2,584.5,122.5,480,27.3209,0.69697
14,0.467134,18,3,298.2,324.6,97.7524,289.511,0.613793
14,0.467134,19,3,313.8,325.8,117.637,290.462,0.636585
15,0.500501,1,3,836.438,441.012,769.589,392.316,0.869231
15,0.500501,2,3,215.5,439.5,33.1109,394.631,0.876991
15,0.500501,3,3,421.339,396.113,263.245,355.875,0.817094
15,0.500501,4,3,460.25,391.375,309.956,351.217,0.631719
15,0.500501,5,2,549.226,346.22,419.857,307.213,0.767857
15,0.500501,6,4,358.5,346.935,178.348,310.659,0.885821
15,0.500501,7,4,698,304.68,622.797,261.388,0.6675
15,0.500501,8,4,603.5,276.5,495.781,232.055,0.754819
15,0.500501,9,3,624.5,257.283,527.292,209.216,0.80838
15,0.500501,10,3,784.5,245,763.643,189.855,0.832231
15,0.500501,11,4,370,234,168.856,188.484,0.747778
15,0.500501,12,3,665.5,232.5,590.438,177.872,0.85625
15,0.500501,13,3,335,184.857,106.244,127.839,0.842435
15,0.500501,14,3,575.5,156.833,463.229,79.404,0.821739
15,0.500501,15,3,617.781,152.562,530.277,71.2602,0.770632
15,0.500501,17,2,584.5,122.5,480,27.3209,0.69697
15,0.500501,18,3,298.2,324.6,97.7524,289.511,0.613793
16,0.533867,1,3,836.438,441.012,769.589,392.316,0.869231
16,0.533867,2,3,215.5,439.5,33.1109,394.631,0.876991
16,0.533867,3,3,421.339,396.113,263.245,355.875,0.817094
16,0.533867,4,3,460.25,391.375,309.956,351.217,0.631719
16,0.533867,5,2,549.226,346.22,419.857,307.213,0.767857
16,0.533867,6,4,358.5,346.935,178.348,310.659,0.885821
16,0.533867,7,4,698,304.68,622.797,261.388,0.6675
16,0.533867,8,4,603.5,276.5,495.781,232.055,0.754819
16,0.533867,9,3,624.5,257.283,527.292,209.216,0.80838
16,0.533867,10,3,784.5,245,763.643,189.855,0.832231
16,0.533867,11,4,370,234,168.856,188.484,0.747778
16,0.533867,12,3,665.5,232.5,590.438,177.872,0.85625
16,0.533867,13,3,335,184.857,106.244,127.839,0.842435
16,0.533867,14,3,575.5,156.833,463.229,79.404,0.821739
16,0.533867,15,3,617.781,152.562,530.277,71.2602,0.770632
16,0.533867,17,2,584.5,122.5,480,27.3209,0.69697
16,0.533867,18,3,298.2,324.6,97.7524,289.511,0.613793
17,0.567234,1,3,836.438,441.012,769.589,392.316,0.869231
17,0.567234,2,3,215.5,439.5,33.1109,394.631,0.876991
17,0.567234,3,3,421.339,396.113,263.245,355.875,0.817094
17,0.567234,4,3,460.25,391.375,309.956,351.217,0.631719
17,0.567234,5,2,549.226,346.22,419.857,307.213,0.767857
17,0.567234,6,4,358.577,346.888,178.434,310.612,0.897395
17,0.567234,7,4,698,304.68,622.797,261.388,0.6675
17,0.567234,8,4,603.5,276.5,495.781,232.055,0.754819
17,0.567234,9,3,624.5,257.283,527.292,209.216,0.80838
17,0.567234,10,3,784.5,245,763.643,189.855,0.832231
17,0.567234,11,4,370,234,168.856,188.484,0.747778
17,0.567234,12,3,665.5,232.5,590.438,177.872,0.85625
17,0.567234,13,3,335,184.857,106.244,127.839,0.842435
17,0.567234,14,3,575.5,156.833,463.229,79.404,0.821739
17,0.567234,15,3,617.781,152.562,530.277,71.2602,0.770632
17,0.567234,17,2,584.5,122.5,480,27.3209,0.69697
17,0.567234,18,3,298.2,324.6,97.7524,289.511,0.613793
18,0.600601,1,3,836.438,441.012,769.589,392.316,0.869231
18,0.600601,2,3,215.5,439.5,33.1109,394.631,0.876991
18,0.600601,3,3,421.339,396.113,263.245,355.875,0.817094
18,0.600601,4,3,460.25,391.375,309.956,351.217,0.631719
18,0.600601,6,4,365,350.5,187.127,314.023,0.879268
18,0.600601,5,2,549.226,346.22,419.857,307.213,0.767857
18,0.600601,7,4,698,304.68,622.797,261.388,0.6675
18,0.600601,8,4,603.5,276.5,495.781,232.055,0.754819
18,0.600601,9,3,624.5,257.283,527.292,209.216,0.80838
18,0.600601,10,3,784.5,245,763.643,189.855,0.832231
18,0.600601,11,4,370,234,168.856,188.484,0.747778
18,0.600601,12,3,665.5,232.5,590.438,177.872,0.85625
18,0.600601,13,3,335,184.857,106.244,127.839,0.842435
18,0.600601,14,3,575.5,156.833,463.229,79.404,0.821739
18,0.600601,15,3,617.781,152.562,530.277,71.2602,0.770632
18,0.600601,17,2,584.5,122.5,480,27.3209,0.69697
19,0.633967,1,3,836.438,441.012,769.589,392.316,0.869231
19,0.633967,2,3,215.5,439.5,33.1109,394.631,0.876991
19,0.633967,3,3,421.339,396.113,263.245,355.875,0.817094
19,0.633967,4,3,460.25,391.375,309.956,351.217,0.631719
19,0.633967,6,1,375.071,352.786,200.054,316.091,0.87108
19,0.633967,5,2,549.226,346.22,419.857,307.213,0.767857
19,0.633967,7,4,698,304.68,622.797,261.388,0.6675
19,0.633967,8,4,603.5,276.5,495.781,232.055,0.754819
19,0.633967,9,3,624.5,257.283,527.292,209.216,0.80838
19,0.633967,10,3,784.5,245,763.643,189.855,0.832231
19,0.633967,11,4,370,234,168.856,188.484,0.747778
19,0.633967,12,3,665.5,232.5,590.438,177.872,0.85625
19,0.633967,13,3,335,184.857,106.244,127.839,0.842435
19,0.633967,14,3,575.5,156.833,463.229,79.404,0.821739
19,0.633967,15,3,617.781,152.562,530.277,71.2602,0.770632
19,0.633967,17,2,584.5,122.5,480,27.3209,0.69697
20,0.667334,1,3,836.438,441.012,769.589,392.316,0.869231
20,0.667334,2,3,215.5,439.5,33.1109,394.631,0.876991
20,0.667334,3,3,421.339,396.113,263.245,355.875,0.817094
20,0.667334,4,3,460.25,391.375,309.956,351.217,0.631719
20,0.667334,6,4,383.972,360.189,212.379,323.064,0.880789
20,0.667334,5,2,549.226,346.22,419.857,307.213,0.767857
20,0.667334,7,4,698,304.68,622.797,261.388,0.6675
20,0.667334,8,4,603.5,276.5,495.781,232.055,0.754819
20,0.667334,9,3,624.5,257.283,527.292,209.216,0.80838
20,0.667334,10,3,784.5,245,763.643,189.855,0.832231
20,0.667334,11,4,370,234,168.856,188.484,0.747778
20,0.667334,12,3,665.5,232.5,590.438,177.872,0.85625
20,0.667334,13,3,335,184.857,106.244,127.839,0.842435
20,0.667334,14,3,575.5,156.833,463.229,79.404,0.821739
20,0.667334,15,3,617.781,152.562,530.277,71.2602,0.770632
20,0.667334,17,2,584.5,122.5,480,27.3209,0.69697
20,0.667334,18,3,286.2,311.4,78.8624,276.311,0.5
21,0.700701,1,3,836.438,441.012,769.589,392.316,0.869231
21,0.700701,2,3,215.5,439.5,33.1109,394.631,0.876991
21,0.700701,3,3,421.339,396.113,263.245,355.875,0.817094
21,0.700701,4,3,460.25,391.375,309.956,351.217,0.631719
21,0.700701,6,1,394.5,361,225.523,323.702,0.935065
21,0.700701,5,2,549.226,346.22,419.857,307.213,0.767857
21,0.700701,7,4,698,304.68,622.797,261.388,0.6675
21,0.700701,8,4,603.5,276.5,495.781,232.055,0.754819
21,0.700701,9,3,624.5,257.283,527.292,209.216,0.80838
21,0.700701,10,3,784.5,245,763.643,189.855,0.832231
21,0.700701,11,4,370,234,168.856,188.484,0.747778
21,0.700701,12,3,665.5,232.5,590.438,177.872,0.85625
21,0.700701,13,3,335,184.857,106.244,127.839,0.842435
21,0.700701,14,3,575.5,156.833,463.229,79.404,0.821739
21,0.700701,15,3,617.781,152.562,530.277,71.2602,0.770632
21,0.700701,17,2,584.5,122.5,480,27.3209,0.69697
21,0.700701,18,2,288.6,311.4,81.8977,276.268,0.746528
22,0.734067,1,3,836.438,441.012,769.589,392.316,0.869231
22,0.734067,2,3,215.5,439.5,33.1109,394.631,0.876991
22,0.734067,3,3,421.339,396.113,263.245,355.875,0.817094
22,0.734067,4,3,460.25,391.375,309.956,351.217,0.631719
22,0.734067,6,1,403,369.5,237.31,331.631,0.730583
22,0.734067,5,2,549.226,346.22,419.857,307.213,0.767857
22,0.734067,7,4,698,304.68,622.797,261.388,0.6675
22,0.734067,8,4,603.5,276.5,495.781,232.055,0.754819
22,0.734067,9,3,624.5,257.283,527.292,209.216,0.80838
22,0.734067,10,3,784.5,245,763.643,189.855,0.832231
22,0.734067,11,4,370,234,168.856,188.484,0.747778
22,0.734067,12,3,665.5,232.5,590.438,177.872,0.85625
22,0.734067,13,3,335,184.857,106.244,127.839,0.842435
22,0.734067,14,3,575.5,156.833,463.229,79.404,0.821739
22,0.734067,15,3,617.781,152.562,530.277,71.2602,0.770632
22,0.734067,17,2,584.5,122.5,480,27.3209,0.69697
22,0.734067,18,2,288.6,311.4,81.8977,276.268,0.746528
22,0.734067,19,3,298.2,324.6,97.7524,289.511,0.613793
23,0.767434,1,3,836.438,441.012,769.589,392.316,0.869231
23,0.767434,2,3,215.5,439.5,33.1109,394.631,0.876991
23,0.767434,4,3,460.25,391.375,309.956,351.217,0.631719
23,0.767434,5,2,549.226,346.22,419.857,307.213,0.767857
23,0.767434,7,4,698,304.68,622.797,261.388,0.6675
23,0.767434,8,4,603.5,276.5,495.781,232.055,0.754819
23,0.767434,9,3,624.5,257.283,527.292,209.216,0.80838
23,0.767434,10,3,784.5,245,763.643,189.855,0.832231
23,0.767434,11,4,370,234,168.856,188.484,0.747778
23,0.767434,12,3,665.5,232.5,590.438,177.872,0.85625
23,0.767434,13,3,335,184.857,106.244,127.839,0.842435
23,0.767434,14,3,575.5,156.833,463.229,79.404,0.821739
23,0.767434,15,3,617.781,152.562,530.277,71.2602,0.770632
23,0.767434,17,2,584.5,122.5,480,27.3209,0.69697
23,0.767434,18,2,288.6,311.4,81.8977,276.268,0.746528
23,0.767434,3,1,417,372.6,254.959,334.371,0.950617
23,0.767434,6,4,420.6,384.6,260.916,345.437,0.666667
24,0.800801,1,3,836.438,441.012,769.589,392.316,0.869231
24,0.800801,2,3,215.5,439.5,33.1109,394.631,0.876991
24,0.800801,4,3,459.768,391.177,309.351,351.042,0.627094
24,0.800801,5,2,549.226,346.22,419.857,307.213,0.767857
24,0.800801,7,4,698,304.68,622.797,261.388,0.6675
24,0.800801,8,4,603.5,276.5,495.781,232.055,0.754819
24,0.800801,9,3,624.5,257.283,527.292,209.216,0.80838
24,0.800801,10,3,784.5,245,763.643,189.855,0.832231
24,0.800801,11,4,370.571,234.429,169.745,188.981,0.741964
24,0.800801,12,3,666,232.175,591.235,177.45,0.8584
24,0.800801,13,3,335,184.857,106.244,127.839,0.842435
24,0.800801,14,3,575.5,156.833,463.229,79.404,0.821739
24,0.800801,15,3,617.781,152.562,530.277,71.2602,0.769145
24,0.800801,17,2,584.5,122.5,480,27.3209,0.69697
24,0.800801,18,2,288.6,312.6,82.2505,277.5,0.662162
24,0.800801,19,3,298.2,324.6,97.7524,289.511,0.613793
25,0.834168,1,3,836.438,441.012,769.589,392.316,0.869231
25,0.834168,2,3,215.5,439.5,33.1109,394.631,0.876991
25,0.834168,4,3,464,392.25,314.602,351.975,0.693768
25,0.834168,5,2,549.226,346.22,419.857,307.213,0.767857
25,0.834168,7,4,698,304.68,622.797,261.388,0.6675
25,0.834168,8,4,603.5,276.5,495.781,232.055,0.754819
25,0.834168,9,3,624.5,257.283,527.292,209.216,0.80838
25,0.834168,10,3,784.5,245,763.643,189.855,0.832231
25,0.834168,11,4,370.571,234.429,169.745,188.981,0.741964
25,0.834168,12,3,666,232.175,591.235,177.45,0.8584
25,0.834168,13,3,335,184.857,106.244,127.839,0.842435
25,0.834168,14,3,575.5,156.833,463.229,79.404,0.821739
25,0.834168,15,3,617.781,152.562,530.277,71.2602,0.769145
25,0.834168,17,2,584.5,122.5,480,27.3209,0.69697
25,0.834168,6,1,436.2,384.6,279.943,345.274,0.730104
25,0.834168,18,2,288.6,311.4,81.8977,276.268,0.72695
25,0.834168,19,3,298.2,324.6,97.7524,289.511,0.613793
26,0.867534,1,3,836.438,441.012,769.589,392.316,0.869231
26,0.867534,2,3,215.5,439.5,33.1109,394.631,0.876991
26,0.867534,4,3,475,393.848,328.143,353.318,0.695894
